region_code,region_name,period,data_type,emp_total_jobs,employment_rate_pct,gdhi_per_head_gbp,gdhi_total_mn_gbp,income_per_worker_gbp,nominal_gva_mn_gbp,population_total,productivity_gbp_per_job,unemployment_rate_pct
TLM0,Eastern Scotland,1996,historical,,,,,,,874950.0,,
TLM0,Eastern Scotland,1997,historical,,,,8320.0,,,874480.0,,
TLM0,Eastern Scotland,1998,historical,,,,8542.0,,10496.0,873680.0,,
TLM0,Eastern Scotland,1999,historical,,,,8763.0,,10541.0,873450.0,,
TLM0,Eastern Scotland,2000,historical,,,,9228.0,,10927.0,873100.0,,
TLM0,Eastern Scotland,2001,historical,,,,9725.0,,11311.0,872820.0,,
TLM0,Eastern Scotland,2002,historical,,,,10002.0,,11849.0,873820.0,,
TLM0,Eastern Scotland,2003,historical,,,,10329.0,,12608.0,875330.0,,
TLM0,Eastern Scotland,2004,historical,,,,11019.0,,13220.0,878820.0,,
TLM0,Eastern Scotland,2005,historical,,,,11334.0,,13821.0,885130.0,,
TLM0,Eastern Scotland,2006,historical,,,,11767.0,,14931.0,890130.0,,
TLM0,Eastern Scotland,2007,historical,,,,12554.0,,15599.0,896150.0,,
TLM0,Eastern Scotland,2008,historical,,,,13182.0,,16015.0,901680.0,,
TLM0,Eastern Scotland,2009,historical,368000.0,,,13328.0,,15994.0,905770.0,,
TLM0,Eastern Scotland,2010,historical,356000.0,,,13487.0,,15899.0,910560.0,,
TLM0,Eastern Scotland,2011,historical,350000.0,,,13933.0,,16197.0,917380.0,,
TLM0,Eastern Scotland,2012,historical,345000.0,,,14329.0,,16889.0,918690.0,,
TLM0,Eastern Scotland,2013,historical,356000.0,,,14929.0,,17736.0,918780.0,,
TLM0,Eastern Scotland,2014,historical,367000.0,,,15279.0,,18503.0,919620.0,,
TLM0,Eastern Scotland,2015,forecast,365425.73890022736,,,,,,,,
TLM0,Eastern Scotland,2015,historical,,,,15837.0,,18883.0,922150.0,,
TLM0,Eastern Scotland,2016,forecast,368038.2486417837,,,,,,,,
TLM0,Eastern Scotland,2016,historical,,,,16102.0,,19280.0,924810.0,,
TLM0,Eastern Scotland,2017,forecast,365919.310133653,,,,,,,,
TLM0,Eastern Scotland,2017,historical,,,,16456.0,,20003.0,926250.0,,
TLM0,Eastern Scotland,2018,forecast,370145.5257305704,,,,,,,,
TLM0,Eastern Scotland,2018,historical,,,,16742.0,,20125.0,925480.0,,
TLM0,Eastern Scotland,2019,forecast,367868.98172210244,,,,,,,,
TLM0,Eastern Scotland,2019,historical,,,,17393.0,,21141.0,927940.0,,
TLM0,Eastern Scotland,2020,forecast,358507.13010045775,,,,,,,,
TLM0,Eastern Scotland,2020,historical,,,,17375.0,,19970.0,926720.0,,
TLM0,Eastern Scotland,2021,forecast,368508.4748023342,,,,,,,,
TLM0,Eastern Scotland,2021,historical,,,,17880.0,,21222.0,926390.0,,
TLM0,Eastern Scotland,2022,forecast,367823.01407037285,,,,,,,,
TLM0,Eastern Scotland,2022,historical,,,,19109.0,,23023.0,930020.0,,
TLM0,Eastern Scotland,2023,forecast,371516.5866200127,,,,,,,,
TLM0,Eastern Scotland,2023,historical,,,,20942.0,,24850.0,937020.0,,
TLM0,Eastern Scotland,2024,forecast,369559.03053417656,,,21157.377101892707,57250.33175704277,24738.596304687813,,66940.85182800046,
TLM0,Eastern Scotland,2024,historical,,,,,,,940190.0,,
TLM0,Eastern Scotland,2025,forecast,376898.1869208622,,23771.134238271334,22243.79693681827,59018.05237786626,25339.722906287225,935748.2362371223,67232.27594514229,
TLM0,Eastern Scotland,2026,forecast,379154.35507794155,,24850.469009464385,23201.115203289693,61191.74128573655,25894.839362848503,933628.8660971939,68296.29942540257,
TLM0,Eastern Scotland,2027,forecast,381464.38287780347,,25829.37310400334,24069.641277679893,63098.00431719532,26444.65340464883,931870.9045226226,69324.04332259766,
TLM0,Eastern Scotland,2028,forecast,383843.1077287199,,26749.197906407837,24960.21375196469,65027.125013809695,26988.330723816565,933120.0823029318,70310.83841393473,
TLM0,Eastern Scotland,2029,forecast,386285.4388979857,,27708.80898086251,25880.5967310435,66998.63397615233,27568.717132242975,934020.5401436888,71368.77126637852,
TLM0,Eastern Scotland,2030,forecast,388602.6377447465,,28703.905316120203,26834.172280249913,69052.98542485943,28197.850692771215,934861.3711173217,72562.17007794208,
TLM0,Eastern Scotland,2031,forecast,390799.7984309954,,29748.44252806377,27822.246269762898,71193.09268189286,28906.749495272696,935250.5175192363,73968.1791324589,
TLM0,Eastern Scotland,2032,forecast,392891.20011425007,,30826.816773514318,28846.156427324295,73420.21511027997,29661.511350177127,935748.7877927194,75495.48409725584,
TLM0,Eastern Scotland,2033,forecast,394905.64695174264,,31940.329518966035,29907.262044017338,75732.67760253628,30460.906433334418,936347.9492676659,77134.64385343857,
TLM0,Eastern Scotland,2034,forecast,393549.3311441337,,33090.26936313711,31006.92826136579,78787.90740470041,30440.14402941503,937040.6726246786,77347.72141758924,
TLM0,Eastern Scotland,2035,forecast,394535.552700279,,34285.21289014424,32153.386782462803,81496.80443853208,31215.714084671996,937820.8292154353,79120.15500510791,
TLM0,Eastern Scotland,2036,forecast,395405.71262801887,,35549.84733634315,33370.06723756255,84394.4995528067,32042.40579563493,938683.8408008527,81036.78012810879,
TLM0,Eastern Scotland,2037,forecast,396172.6989585132,,36866.6291181081,34640.88511586943,87438.84979186056,32926.161211087616,939627.1355564365,83110.62649608677,
TLM0,Eastern Scotland,2038,forecast,396846.8642255676,,38227.91436184057,35959.11778424996,90612.07489801612,33872.39368672771,940650.7884234631,85353.81463282686,
TLM0,Eastern Scotland,2039,forecast,397436.675070835,,39648.383531470594,37339.20083594884,93950.06343914759,34831.902787750994,941758.4655452886,87641.39037129101,
TLM0,Eastern Scotland,2040,forecast,397949.17867804057,,41134.29176245893,38779.90139701202,97449.38166686549,35848.15140504935,942763.3182785066,90082.234932949,
TLM0,Eastern Scotland,2041,forecast,,,42686.90698104545,40283.90779086248,,36933.50428924189,943706.411166075,,
TLM0,Eastern Scotland,2042,forecast,,,44311.08606224744,41856.90576655968,,38088.43544849945,944614.7564011368,,
TLM0,Eastern Scotland,2043,forecast,,,46024.3920489358,43516.32383136464,,39314.028049100525,945505.6741454742,,
TLM0,Eastern Scotland,2044,forecast,,,47880.860821065624,45313.96009759045,,40611.85437217355,946389.8376207588,,
TLM0,Eastern Scotland,2045,forecast,,,49900.84802183129,47269.74581419902,,41983.89234519071,947273.3969073796,,
TLM0,Eastern Scotland,2046,forecast,,,52028.521209407365,49331.33444835356,,43432.46763513351,948159.45757524,,
TLM0,Eastern Scotland,2047,forecast,,,54129.5372843531,51371.58905628541,,44960.21380972294,949049.107632684,,
TLM0,Eastern Scotland,2048,forecast,,,56229.70561916986,53414.9662333595,,46570.0454122315,949942.12836763,,
TLM0,Eastern Scotland,2049,forecast,,,58348.00820342685,55479.47332158762,,48265.14037198097,950837.4840862047,,
TLM0,Eastern Scotland,2050,forecast,,,,,,,951733.6573355129,,
TLM1,East Central Scotland,1991,historical,,,,,,,887830.0,,
TLM1,East Central Scotland,1992,historical,,,,,,,887130.0,,
TLM1,East Central Scotland,1993,historical,,,,,,,890130.0,,
TLM1,East Central Scotland,1994,historical,,,,,,,894610.0,,
TLM1,East Central Scotland,1995,historical,,,,,,,900710.0,,
TLM1,East Central Scotland,1996,historical,,,,,,,903980.0,,
TLM1,East Central Scotland,1997,historical,,,,9472.0,,,908120.0,,
TLM1,East Central Scotland,1998,historical,,,,9781.0,,15394.0,911800.0,,
TLM1,East Central Scotland,1999,historical,,,,10374.0,,15586.0,916260.0,,
TLM1,East Central Scotland,2000,historical,,,,10986.0,,16544.0,921150.0,,
TLM1,East Central Scotland,2001,historical,,,,11575.0,,17635.0,924450.0,,
TLM1,East Central Scotland,2002,historical,,,,12004.0,,18769.0,925730.0,,
TLM1,East Central Scotland,2003,historical,,,,12539.0,,20263.0,925710.0,,
TLM1,East Central Scotland,2004,historical,,,,13171.0,,21919.0,930110.0,,
TLM1,East Central Scotland,2005,historical,,,,13678.0,,23120.0,937390.0,,
TLM1,East Central Scotland,2006,historical,,,,14521.0,,24363.0,944080.0,,
TLM1,East Central Scotland,2007,historical,,,,15271.0,,25512.0,953770.0,,
TLM1,East Central Scotland,2008,historical,,,,15758.0,,25948.0,962230.0,,
TLM1,East Central Scotland,2009,historical,495000.0,,,15930.0,,26586.0,970720.0,,
TLM1,East Central Scotland,2010,historical,479000.0,,,16328.0,,26686.0,980650.0,,
TLM1,East Central Scotland,2011,historical,496000.0,,,16955.0,,26916.0,992860.0,,
TLM1,East Central Scotland,2012,historical,501000.0,,,17685.0,,27871.0,997950.0,,
TLM1,East Central Scotland,2013,historical,493000.0,,,18325.0,,28889.0,1001730.0,,
TLM1,East Central Scotland,2014,historical,512000.0,,,18906.0,,30081.0,1008360.0,,
TLM1,East Central Scotland,2015,forecast,520045.3489370304,,,,,,,,
TLM1,East Central Scotland,2015,historical,,,,19697.0,,31116.0,1017510.0,,
TLM1,East Central Scotland,2016,forecast,534642.0432483907,,,,,,,,
TLM1,East Central Scotland,2016,historical,,,,20209.0,,33197.0,1027830.0,,
TLM1,East Central Scotland,2017,forecast,536740.5363994412,,,,,,,,
TLM1,East Central Scotland,2017,historical,,,,20895.0,,35178.0,1036170.0,,
TLM1,East Central Scotland,2018,forecast,548186.2092272608,,,,,,,,
TLM1,East Central Scotland,2018,historical,,,,21679.0,,36495.0,1041570.0,,
TLM1,East Central Scotland,2019,forecast,550039.0062863004,,,,,,,,
TLM1,East Central Scotland,2019,historical,,,,22809.0,,38080.0,1049480.0,,
TLM1,East Central Scotland,2020,forecast,540783.3318870772,,,,,,,,
TLM1,East Central Scotland,2020,historical,,,,22764.0,,36128.0,1052150.0,,
TLM1,East Central Scotland,2021,forecast,560700.9860497327,,,,,,,,
TLM1,East Central Scotland,2021,historical,,,,23830.0,,39617.0,1052370.0,,
TLM1,East Central Scotland,2022,forecast,564426.0634180639,,,,,,,,
TLM1,East Central Scotland,2022,historical,,,,25560.0,,44557.0,1064250.0,,
TLM1,East Central Scotland,2023,forecast,574840.4596100653,,,,,,,,
TLM1,East Central Scotland,2023,historical,,,,27981.0,,49396.0,1079610.0,,
TLM1,East Central Scotland,2024,forecast,576445.5274854993,,,28482.47950912561,49410.53083258088,53188.80488031622,,92270.3054221445,
TLM1,East Central Scotland,2024,historical,,,,,,,1092200.0,,
TLM1,East Central Scotland,2025,forecast,592504.9252868738,,27543.570717035112,30171.42198690256,50921.80790276878,57127.35816718672,1095407.066021479,96416.68065379761,
TLM1,East Central Scotland,2026,forecast,600542.5458823912,,28800.144106316693,31707.836374613595,52798.65113973654,60551.31593712791,1100961.03191578,100827.68715105514,
TLM1,East Central Scotland,2027,forecast,608524.8952845656,,29951.679324590616,33143.491421537045,54465.30072699506,64168.83341531704,1106565.3802698776,105449.8080728639,
TLM1,East Central Scotland,2028,forecast,616411.7161684594,,31047.51872501334,34629.62822787794,56179.380306285406,67988.76757325567,1115375.0653825577,110297.65624161983,
TLM1,East Central Scotland,2029,forecast,624104.9571723097,,32186.955136939145,36159.26382251714,57937.79300575864,71943.33615186063,1123413.6210982942,115274.41870966861,
TLM1,East Central Scotland,2030,forecast,632184.7151739827,,33378.05025006652,37735.80070457984,59691.099450568996,76139.01161010942,1130557.3699441785,120437.91914386179,
TLM1,East Central Scotland,2031,forecast,640506.9560898436,,34623.85459065188,39359.66229150768,61450.795994144864,80664.53126844967,1136778.7543254767,125938.57178521398,
TLM1,East Central Scotland,2032,forecast,648986.0597440908,,35905.44716276155,41031.18852096358,63223.52830990401,85429.63592397883,1142756.650125167,131635.5484702793,
TLM1,East Central Scotland,2033,forecast,657591.6030089334,,37223.45007909062,42750.613933647786,65010.88781857061,90424.6546563361,1148486.0710872668,137508.83411920283,
TLM1,East Central Scotland,2034,forecast,660737.7465924158,,38578.40917372613,44518.037576197996,67376.2590464799,92995.61913836673,1153962.5020753073,140745.1286353286,
TLM1,East Central Scotland,2035,forecast,667917.7080725542,,39943.828087298934,46302.126596606045,69323.10079069856,97979.399147533,1159181.0002639403,146693.8186596031,
TLM1,East Central Scotland,2036,forecast,675005.6638132944,,41234.37196063063,48002.381583533956,71114.04267684981,103137.3102837197,1164135.1450524146,152794.73315982032,
TLM1,East Central Scotland,2037,forecast,681999.7455222071,,42518.989563792646,49696.862978243895,72869.32774467682,108448.45269466253,1168815.7100648417,159015.38586590462,
TLM1,East Central Scotland,2038,forecast,688899.9244883349,,43828.008796040645,51419.40854949948,74639.88123919466,113871.96823189475,1173208.8671604134,165295.37046541355,
TLM1,East Central Scotland,2039,forecast,695707.380979423,,45157.59710133268,53163.75121005769,76416.82791292698,119443.81812766459,1177293.6254947174,171686.86346192064,
TLM1,East Central Scotland,2040,forecast,702424.0618935513,,46482.27595869713,54917.73378727528,78183.16137865702,125133.07211666067,1181476.867356359,178144.62645162622,
TLM1,East Central Scotland,2041,forecast,,,47801.33834833254,56676.73500560168,,130951.59507790538,1185672.5557053098,,
TLM1,East Central Scotland,2042,forecast,,,49117.94904149477,58441.636627800166,,136919.40502681918,1189822.4125447248,,
TLM1,East Central Scotland,2043,forecast,,,50448.902831120395,60230.32096913995,,143053.27025479553,1193887.6286519694,,
TLM1,East Central Scotland,2044,forecast,,,51849.48812535525,62107.548236133814,,149367.66543893653,1197843.035325207,,
TLM1,East Central Scotland,2045,forecast,,,53335.82578167626,64092.222014777755,,155875.45577183666,1201673.0045041675,,
TLM1,East Central Scotland,2046,forecast,,,54907.42186129357,66183.68017187773,,162588.3899050383,1205368.56272491,,
TLM1,East Central Scotland,2047,forecast,,,56585.54521655334,68407.70051380763,,169517.45747641326,1208925.3580929688,,
TLM1,East Central Scotland,2048,forecast,,,58359.01023352796,70751.09244409323,,176673.1501245403,1212342.2272066888,,
TLM1,East Central Scotland,2049,forecast,,,60220.50898896596,73205.26624503837,,184065.65335780501,1215620.1844532993,,
TLM1,East Central Scotland,2050,forecast,,,,,,,1218761.7089909439,,
TLM2,Highlands and Islands,1991,historical,,,,,,,590740.0,,
TLM2,Highlands and Islands,1992,historical,,,,,,,591940.0,,
TLM2,Highlands and Islands,1993,historical,,,,,,,593820.0,,
TLM2,Highlands and Islands,1994,historical,,,,,,,596350.0,,
TLM2,Highlands and Islands,1995,historical,,,,,,,597430.0,,
TLM2,Highlands and Islands,1996,historical,,,,,,,596620.0,,
TLM2,Highlands and Islands,1997,historical,,,,5084.0,,,595640.0,,
TLM2,Highlands and Islands,1998,historical,,,,5171.0,,6937.0,594620.0,,
TLM2,Highlands and Islands,1999,historical,,,,5303.0,,7255.0,593940.0,,
TLM2,Highlands and Islands,2000,historical,,,,5561.0,,7496.0,591520.0,,
TLM2,Highlands and Islands,2001,historical,,,,5874.0,,7805.0,590670.0,,
TLM2,Highlands and Islands,2002,historical,,,,6142.0,,7917.0,592040.0,,
TLM2,Highlands and Islands,2003,historical,,,,6359.0,,8610.0,595630.0,,
TLM2,Highlands and Islands,2004,historical,,,,6654.0,,9227.0,599590.0,,
TLM2,Highlands and Islands,2005,historical,,,,6936.0,,9871.0,604440.0,,
TLM2,Highlands and Islands,2006,historical,,,,7473.0,,10316.0,608820.0,,
TLM2,Highlands and Islands,2007,historical,,,,7943.0,,10659.0,613790.0,,
TLM2,Highlands and Islands,2008,historical,,,,8727.0,,11331.0,618130.0,,
TLM2,Highlands and Islands,2009,historical,254000.0,,,9016.0,,11235.0,620350.0,,
TLM2,Highlands and Islands,2010,historical,248000.0,,,9298.0,,11425.0,622720.0,,
TLM2,Highlands and Islands,2011,historical,245000.0,,,9329.0,,12018.0,625570.0,,
TLM2,Highlands and Islands,2012,historical,242000.0,,,9638.0,,12227.0,622770.0,,
TLM2,Highlands and Islands,2013,historical,248000.0,,,9995.0,,12716.0,624630.0,,
TLM2,Highlands and Islands,2014,historical,258000.0,,,10150.0,,13145.0,624500.0,,
TLM2,Highlands and Islands,2015,forecast,256893.2987363996,,,,,,,,
TLM2,Highlands and Islands,2015,historical,,,,10559.0,,13184.0,624750.0,,
TLM2,Highlands and Islands,2016,forecast,260701.4016495623,,,,,,,,
TLM2,Highlands and Islands,2016,historical,,,,10694.0,,13349.0,625440.0,,
TLM2,Highlands and Islands,2017,forecast,260051.28841587377,,,,,,,,
TLM2,Highlands and Islands,2017,historical,,,,10901.0,,14248.0,624890.0,,
TLM2,Highlands and Islands,2018,forecast,263917.1084551198,,,,,,,,
TLM2,Highlands and Islands,2018,historical,,,,11319.0,,14422.0,622670.0,,
TLM2,Highlands and Islands,2019,forecast,263152.60236235254,,,,,,,,
TLM2,Highlands and Islands,2019,historical,,,,11765.0,,15074.0,621730.0,,
TLM2,Highlands and Islands,2020,forecast,257235.1054291459,,,,,,,,
TLM2,Highlands and Islands,2020,historical,,,,11704.0,,14299.0,619920.0,,
TLM2,Highlands and Islands,2021,forecast,265205.33211655344,,,,,,,,
TLM2,Highlands and Islands,2021,historical,,,,12087.0,,15143.0,623090.0,,
TLM2,Highlands and Islands,2022,forecast,265495.7120235405,,,,,,,,
TLM2,Highlands and Islands,2022,historical,,,,12830.0,,16755.0,622600.0,,
TLM2,Highlands and Islands,2023,forecast,268941.90608992206,,,,,,,,
TLM2,Highlands and Islands,2023,historical,,,,14084.0,,18475.0,624150.0,,
TLM2,Highlands and Islands,2024,forecast,268286.4753302182,,,14246.009297761511,53099.99052403565,18392.175723505326,,68554.24113670831,
TLM2,Highlands and Islands,2024,historical,,,,,,,625230.0,,
TLM2,Highlands and Islands,2025,forecast,274372.41800648207,,24135.302372701877,14995.60022506238,54654.18256695215,18735.056260536625,621313.9571859305,68283.30776344292,
TLM2,Highlands and Islands,2026,forecast,276752.97156414285,,25292.326639312312,15659.840274888877,56584.18114314413,19163.8926354374,619153.8049547608,69245.48100469373,
TLM2,Highlands and Islands,2027,forecast,279149.7324192596,,26346.622859134775,16265.657408081895,58268.576033066856,19588.44122780709,617371.626528686,70171.80728794998,
TLM2,Highlands and Islands,2028,forecast,281563.0512321471,,27340.180256741212,16887.829617116477,59978.85568867685,20008.07633600849,617692.6947272953,71060.7313298077,
TLM2,Highlands and Islands,2029,forecast,283974.4214717254,,28371.89866907785,17530.214094329534,61731.665843273746,20453.423580235398,617872.4342278678,72025.58411505345,
TLM2,Highlands and Islands,2030,forecast,286390.5601015106,,29436.510287978723,18195.01085730717,63532.15989681358,20934.5641284976,618110.3221579103,73097.95448941259,
TLM2,Highlands and Islands,2031,forecast,288790.1854464276,,30549.839821243786,18883.008823075572,65386.6016737556,21474.590273717928,618105.0026306417,74360.52662427338,
TLM2,Highlands and Islands,2032,forecast,291165.9300586918,,31695.96996253209,19595.00972675544,67298.42919054977,22048.376410999026,618217.702437211,75724.43797443823,
TLM2,Highlands and Islands,2033,forecast,293526.3195857498,,32876.24441884653,20331.82044620904,69267.45265945178,22655.01849966976,618435.006966723,77182.23882492895,
TLM2,Highlands and Islands,2034,forecast,293406.51915723376,,34091.9479392099,21094.24158439123,71894.24981074476,22651.002361026316,618745.5648473017,77200.0650363459,
TLM2,Highlands and Islands,2035,forecast,295049.75438746135,,35351.836502020604,21887.736974820546,74183.20689763199,23238.81694310462,619140.0261078235,78762.36667727317,
TLM2,Highlands and Islands,2036,forecast,296623.36620600877,,36681.26824028563,22728.11982848442,76622.82347877964,23864.175812098652,619611.0690503061,80452.78467888694,
TLM2,Highlands and Islands,2037,forecast,298133.09959477803,,38062.01026256379,23604.29051715648,79173.66622236643,24531.42450142411,620153.5429770162,82283.46511932818,
TLM2,Highlands and Islands,2038,forecast,299583.81125615165,,39485.955362854984,24511.490121885105,81818.47349864698,25244.4675565347,620764.7731107811,84265.12584470076,
TLM2,Highlands and Islands,2039,forecast,300979.67101196136,,40971.47957930835,25461.525425157644,84595.49889050736,25968.547175536398,621445.104902103,86280.07030582597,
TLM2,Highlands and Islands,2040,forecast,302324.30812964134,,42525.93556767461,26453.60203500999,87500.74447757035,26726.200305231814,622058.0848341937,88402.41947654175,
TLM2,Highlands and Islands,2041,forecast,,,44150.55131803764,27489.600175456882,,27535.37337128579,622633.2255159416,,
TLM2,Highlands and Islands,2042,forecast,,,45823.66868773882,28556.83334080711,,28396.4197653468,623189.5908510736,,
TLM2,Highlands and Islands,2043,forecast,,,47425.800635131294,29581.326475951715,,29310.147030280765,623739.1057145159,,
TLM2,Highlands and Islands,2044,forecast,,,49032.08470995884,30610.183965888198,,30277.72736322274,624288.8538588082,,
TLM2,Highlands and Islands,2045,forecast,,,50675.02385094191,31663.917191487966,,31300.635386537884,624842.6697267242,,
TLM2,Highlands and Islands,2046,forecast,,,52366.642129903084,32750.21518000173,,32380.604976009305,625402.2379124492,,
TLM2,Highlands and Islands,2047,forecast,,,54136.266141232765,33887.56210366789,,33519.599559475544,625967.8496344894,,
TLM2,Highlands and Islands,2048,forecast,,,55979.81263113507,35073.531378482054,,34719.792043048794,626538.9205496326,,
TLM2,Highlands and Islands,2049,forecast,,,57895.00597375672,36306.7886199834,,35983.55169745239,627114.3427542082,,
TLM2,Highlands and Islands,2050,forecast,,,,,,,627692.7218155721,,
TLM3,West Central Scotland,1991,historical,,,,,,,1516390.0,,
TLM3,West Central Scotland,1992,historical,,,,,,,1506830.0,,
TLM3,West Central Scotland,1993,historical,,,,,,,1498850.0,,
TLM3,West Central Scotland,1994,historical,,,,,,,1493850.0,,
TLM3,West Central Scotland,1995,historical,,,,,,,1485850.0,,
TLM3,West Central Scotland,1996,historical,,,,,,,1476620.0,,
TLM3,West Central Scotland,1997,historical,,,,13514.0,,,1467800.0,,
TLM3,West Central Scotland,1998,historical,,,,13738.0,,19773.0,1462670.0,,
TLM3,West Central Scotland,1999,historical,,,,14459.0,,20115.0,1456410.0,,
TLM3,West Central Scotland,2000,historical,,,,15304.0,,20838.0,1448340.0,,
TLM3,West Central Scotland,2001,historical,,,,16035.0,,22226.0,1447870.0,,
TLM3,West Central Scotland,2002,historical,,,,16451.0,,22835.0,1445320.0,,
TLM3,West Central Scotland,2003,historical,,,,16930.0,,24060.0,1440170.0,,
TLM3,West Central Scotland,2004,historical,,,,17451.0,,25766.0,1437410.0,,
TLM3,West Central Scotland,2005,historical,,,,17996.0,,27587.0,1437950.0,,
TLM3,West Central Scotland,2006,historical,,,,18771.0,,28992.0,1437540.0,,
TLM3,West Central Scotland,2007,historical,,,,19795.0,,29497.0,1443160.0,,
TLM3,West Central Scotland,2008,historical,,,,20598.0,,30905.0,1450120.0,,
TLM3,West Central Scotland,2009,historical,717000.0,,,20960.0,,30511.0,1457490.0,,
TLM3,West Central Scotland,2010,historical,686000.0,,,21110.0,,29960.0,1464120.0,,
TLM3,West Central Scotland,2011,historical,678000.0,,,21458.0,,30837.0,1473120.0,,
TLM3,West Central Scotland,2012,historical,665000.0,,,22063.0,,31404.0,1474110.0,,
TLM3,West Central Scotland,2013,historical,678000.0,,,22652.0,,32819.0,1473170.0,,
TLM3,West Central Scotland,2014,historical,708000.0,,,23416.0,,34776.0,1476070.0,,
TLM3,West Central Scotland,2015,forecast,704963.005834771,,,,,,,,
TLM3,West Central Scotland,2015,historical,,,,24328.0,,35293.0,1480560.0,,
TLM3,West Central Scotland,2016,forecast,704029.9239940682,,,,,,,,
TLM3,West Central Scotland,2016,historical,,,,24938.0,,36001.0,1490040.0,,
TLM3,West Central Scotland,2017,forecast,693687.3098890083,,,,,,,,
TLM3,West Central Scotland,2017,historical,,,,25425.0,,38078.0,1496270.0,,
TLM3,West Central Scotland,2018,forecast,699443.980854359,,,,,,,,
TLM3,West Central Scotland,2018,historical,,,,25955.0,,38887.0,1500690.0,,
TLM3,West Central Scotland,2019,forecast,692896.524057302,,,,,,,,
TLM3,West Central Scotland,2019,historical,,,,27083.0,,40701.0,1508090.0,,
TLM3,West Central Scotland,2020,forecast,673224.7415335075,,,,,,,,
TLM3,West Central Scotland,2020,historical,,,,27267.0,,39228.0,1507990.0,,
TLM3,West Central Scotland,2021,forecast,689929.1760534497,,,,,,,,
TLM3,West Central Scotland,2021,historical,,,,28177.0,,42921.0,1506500.0,,
TLM3,West Central Scotland,2022,forecast,686596.3918969749,,,,,,,,
TLM3,West Central Scotland,2022,historical,,,,29870.0,,46835.0,1520120.0,,
TLM3,West Central Scotland,2023,forecast,691450.7606623479,,,,,,,,
TLM3,West Central Scotland,2023,historical,,,,32538.0,,51880.0,1544580.0,,
TLM3,West Central Scotland,2024,forecast,685815.6214814103,,,32916.88311229007,47996.694856829396,55863.535452077194,,81455.61824825162,
TLM3,West Central Scotland,2024,historical,,,,,,,1561810.0,,
TLM3,West Central Scotland,2025,forecast,697453.1637021037,,22147.088498328638,34653.72934452096,49686.10244819574,60000.148629719966,1564708.1261781272,86027.49510983255,
TLM3,West Central Scotland,2026,forecast,699697.9354162032,,23049.588080730373,36193.792878527274,51727.73999539962,63596.288582439796,1570257.6875456423,90891.06221902833,
TLM3,West Central Scotland,2027,forecast,702102.5260955867,,23867.338006448714,37599.23709122129,53552.345553165535,67395.72187194608,1575342.7165217313,95991.28242243441,
TLM3,West Central Scotland,2028,forecast,704721.7222578658,,24639.233373702802,39042.884342230296,55401.84601822739,71407.75086445267,1584581.944984553,101327.58592380064,
TLM3,West Central Scotland,2029,forecast,707584.8091014348,,25453.89407450886,40533.27876120025,57283.98665408553,75561.18470237529,1592419.5583807682,106787.46028809011,
TLM3,West Central Scotland,2030,forecast,709965.6462073653,,26312.963201944836,42075.48217662545,59264.1100332003,79738.34786882144,1599040.0569372429,112312.966542513,
TLM3,West Central Scotland,2031,forecast,712209.7785714664,,27221.80338723372,43671.292331896635,61318.01843480931,83766.33887503258,1604276.2380826422,117614.69920147561,
TLM3,West Central Scotland,2032,forecast,714448.0247595008,,28165.502646618235,45322.53420614276,63437.132773093384,87865.95692890593,1609150.5546621066,122984.39338324657,
TLM3,West Central Scotland,2033,forecast,716675.9735625718,,29144.715500147035,47031.042085235626,65623.85767091636,92069.91994465051,1613707.3660917485,128467.98740436921,
TLM3,West Central Scotland,2034,forecast,712887.1176485191,,30160.12341321466,48798.63296179506,68452.11780900026,93719.31300763639,1617985.1883634513,131464.45024392154,
TLM3,West Central Scotland,2035,forecast,713415.9525864677,,31219.08759458623,50637.90937172763,70979.50247417574,97735.13168468492,1622017.5947905937,136995.99978154287,
TLM3,West Central Scotland,2036,forecast,713781.160664319,,32343.657331167036,52585.41842475395,73671.62559433831,101856.73145154292,1625834.0201397547,142700.22391280887,
TLM3,West Central Scotland,2037,forecast,713992.5345280685,,33517.498362945895,54615.43974834943,76493.01233163298,106088.09417240352,1629460.5031957766,148584.31852165674,
TLM3,West Central Scotland,2038,forecast,714059.3925978633,,34733.42212002921,56716.91377547781,79428.84634446517,110422.97335299019,1632920.4067333092,154641.16080211982,
TLM3,West Central Scotland,2039,forecast,713990.5396529906,,36008.080216206734,58917.68704242812,82518.86232423043,115006.65455109693,1636235.1641260257,161075.8800907807,
TLM3,West Central Scotland,2040,forecast,713794.2514813229,,37339.956244218054,61215.93386269814,85761.31530291529,119793.02942161795,1639421.6817588583,167825.7133242722,
TLM3,West Central Scotland,2041,forecast,,,38731.69771169935,63616.017795352294,,124766.39469115534,1642479.4562035517,,
TLM3,West Central Scotland,2042,forecast,,,40188.748863289875,66127.04486295223,,129926.23942883904,1645411.8810191553,,
TLM3,West Central Scotland,2043,forecast,,,41727.74568770616,68776.69504270518,,135274.128276915,1648224.5544112436,,
TLM3,West Central Scotland,2044,forecast,,,43254.51952102881,71409.9315797211,,140813.16719358444,1650924.1663175598,,
TLM3,West Central Scotland,2045,forecast,,,44782.36444107166,74048.43589734138,,146547.6232009535,1653517.78141997,,
TLM3,West Central Scotland,2046,forecast,,,46331.380937172675,76725.34092457994,,152482.65326078402,1656012.3910103773,,
