region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,quality_metrics,itl1_code
TLJ2,,,,,82075.61728395062,,,calculated,,,productivity_gbp_per_job,2023,"Surrey, East and West Sussex",historical,,,derived_monte_carlo,,
TLJ2,,,,,43.53463623721002,,,calculated,,,employment_rate,2023,"Surrey, East and West Sussex",historical,,,derived_monte_carlo,,
TLJ2,,,,,70516.97530864198,,,calculated,,,income_per_worker_gbp,2023,"Surrey, East and West Sussex",historical,,,derived_monte_carlo,,
TLJ2,,,,,30699.308686100492,,,calculated,,,gdhi_per_head_gbp,2023,"Surrey, East and West Sussex",historical,,,derived_monte_carlo,,
TLJ2,,,,,86290.0892166277,,,calculated,,,productivity_gbp_per_job,2024,"Surrey, East and West Sussex",forecast,,,derived_monte_carlo,,
TLJ2,,,,,42.91263439698608,,,calculated,,,employment_rate,2024,"Surrey, East and West Sussex",forecast,,,derived_monte_carlo,,
TLJ2,,,,,70442.07950481285,,,calculated,,,income_per_worker_gbp,2024,"Surrey, East and West Sussex",forecast,,,derived_monte_carlo,,
TLJ2,,,,,30228.5520395346,,,calculated,,,gdhi_per_head_gbp,2024,"Surrey, East and West Sussex",forecast,,,derived_monte_carlo,,
TLJ2,,,,,87907.09385386229,,,calculated,,,productivity_gbp_per_job,2025,"Surrey, East and West Sussex",forecast,80121.15595597123,95567.54634030616,derived_monte_carlo,,
TLJ2,,,,,44.164137119794574,,,calculated,,,employment_rate,2025,"Surrey, East and West Sussex",forecast,43.88479739860477,44.44757251514998,derived_monte_carlo,,
TLJ2,,,,,71011.00030239696,,,calculated,,,income_per_worker_gbp,2025,"Surrey, East and West Sussex",forecast,65634.54236020485,76293.32053637659,derived_monte_carlo,,
TLJ2,,,,,31369.223397485715,,,calculated,,,gdhi_per_head_gbp,2025,"Surrey, East and West Sussex",forecast,29169.649466332383,33563.77071690463,derived_monte_carlo,,
TLJ2,,,,,90978.09608980763,,,calculated,,,productivity_gbp_per_job,2026,"Surrey, East and West Sussex",forecast,81228.67551944203,100608.95734912927,derived_monte_carlo,,
TLJ2,,,,,44.35132480328787,,,calculated,,,employment_rate,2026,"Surrey, East and West Sussex",forecast,43.94646712327127,44.75449920242201,derived_monte_carlo,,
TLJ2,,,,,73494.1620224741,,,calculated,,,income_per_worker_gbp,2026,"Surrey, East and West Sussex",forecast,66725.23309853897,80308.54313663043,derived_monte_carlo,,
TLJ2,,,,,32580.784180607247,,,calculated,,,gdhi_per_head_gbp,2026,"Surrey, East and West Sussex",forecast,29826.07758308895,35235.94743136748,derived_monte_carlo,,
TLJ2,,,,,94331.14788026473,,,calculated,,,productivity_gbp_per_job,2027,"Surrey, East and West Sussex",forecast,82448.93119070934,106126.1778489597,derived_monte_carlo,,
TLJ2,,,,,44.42257782744833,,,calculated,,,employment_rate,2027,"Surrey, East and West Sussex",forecast,43.940342300609174,44.92344558115228,derived_monte_carlo,,
TLJ2,,,,,75699.76788984798,,,calculated,,,income_per_worker_gbp,2027,"Surrey, East and West Sussex",forecast,67564.37110795846,83567.7813993394,derived_monte_carlo,,
TLJ2,,,,,33607.140040824175,,,calculated,,,gdhi_per_head_gbp,2027,"Surrey, East and West Sussex",forecast,30352.19277462839,36794.326788154656,derived_monte_carlo,,
TLJ2,,,,,97734.6759518088,,,calculated,,,productivity_gbp_per_job,2028,"Surrey, East and West Sussex",forecast,84196.18520308843,110960.44979293535,derived_monte_carlo,,
TLJ2,,,,,44.432883550647794,,,calculated,,,employment_rate,2028,"Surrey, East and West Sussex",forecast,43.8637459684619,45.01297952841263,derived_monte_carlo,,
TLJ2,,,,,77944.7702827584,,,calculated,,,income_per_worker_gbp,2028,"Surrey, East and West Sussex",forecast,68452.75159984629,87099.15227964478,derived_monte_carlo,,
TLJ2,,,,,34648.84114001985,,,calculated,,,gdhi_per_head_gbp,2028,"Surrey, East and West Sussex",forecast,30858.542234960245,38231.716066566354,derived_monte_carlo,,
TLJ2,,,,,101144.55914320276,,,calculated,,,productivity_gbp_per_job,2029,"Surrey, East and West Sussex",forecast,85809.51319608236,116369.0190604014,derived_monte_carlo,,
TLJ2,,,,,44.49367934809931,,,calculated,,,employment_rate,2029,"Surrey, East and West Sussex",forecast,43.849921087076574,45.14063201336595,derived_monte_carlo,,
TLJ2,,,,,80290.6651243694,,,calculated,,,income_per_worker_gbp,2029,"Surrey, East and West Sussex",forecast,69987.86994379218,90742.74145714562,derived_monte_carlo,,
TLJ2,,,,,35709.42299973314,,,calculated,,,gdhi_per_head_gbp,2029,"Surrey, East and West Sussex",forecast,31407.27972192259,39868.92992898452,derived_monte_carlo,,
TLJ2,,,,,104797.50889604853,,,calculated,,,productivity_gbp_per_job,2030,"Surrey, East and West Sussex",forecast,87555.54794960965,121983.4379808449,derived_monte_carlo,,
TLJ2,,,,,44.58808527098662,,,calculated,,,employment_rate,2030,"Surrey, East and West Sussex",forecast,43.88591678806383,45.288617783741294,derived_monte_carlo,,
TLJ2,,,,,82637.37134153137,,,calculated,,,income_per_worker_gbp,2030,"Surrey, East and West Sussex",forecast,70703.62432844969,94183.51440029465,derived_monte_carlo,,
TLJ2,,,,,36828.683305623555,,,calculated,,,gdhi_per_head_gbp,2030,"Surrey, East and West Sussex",forecast,32123.966632555508,41466.933741991714,derived_monte_carlo,,
TLJ2,,,,,108277.55815452608,,,calculated,,,productivity_gbp_per_job,2031,"Surrey, East and West Sussex",forecast,89448.33898244296,127508.3867162623,derived_monte_carlo,,
TLJ2,,,,,44.69925664967735,,,calculated,,,employment_rate,2031,"Surrey, East and West Sussex",forecast,43.92474799316105,45.46128928713761,derived_monte_carlo,,
TLJ2,,,,,85358.06878342116,,,calculated,,,income_per_worker_gbp,2031,"Surrey, East and West Sussex",forecast,72316.1918205823,97888.6570704993,derived_monte_carlo,,
TLJ2,,,,,38096.697216590015,,,calculated,,,gdhi_per_head_gbp,2031,"Surrey, East and West Sussex",forecast,32672.816690591146,43171.52604316225,derived_monte_carlo,,
TLJ2,,,,,112339.63917719712,,,calculated,,,productivity_gbp_per_job,2032,"Surrey, East and West Sussex",forecast,91136.57323347557,133532.9823400897,derived_monte_carlo,,
TLJ2,,,,,44.782703269970746,,,calculated,,,employment_rate,2032,"Surrey, East and West Sussex",forecast,43.98417421390333,45.63634188530261,derived_monte_carlo,,
TLJ2,,,,,87527.52069956288,,,calculated,,,income_per_worker_gbp,2032,"Surrey, East and West Sussex",forecast,73696.18656364818,101724.79627247342,derived_monte_carlo,,
TLJ2,,,,,39296.273994378455,,,calculated,,,gdhi_per_head_gbp,2032,"Surrey, East and West Sussex",forecast,33561.7254210699,44771.758719882324,derived_monte_carlo,,
TLJ2,,,,,116515.80514351014,,,calculated,,,productivity_gbp_per_job,2033,"Surrey, East and West Sussex",forecast,93572.34336534199,139596.35297947604,derived_monte_carlo,,
TLJ2,,,,,44.87990716510043,,,calculated,,,employment_rate,2033,"Surrey, East and West Sussex",forecast,44.019358366324035,45.7715258121392,derived_monte_carlo,,
TLJ2,,,,,90585.56528201424,,,calculated,,,income_per_worker_gbp,2033,"Surrey, East and West Sussex",forecast,75153.38989167204,105989.35884035978,derived_monte_carlo,,
TLJ2,,,,,40564.75832901629,,,calculated,,,gdhi_per_head_gbp,2033,"Surrey, East and West Sussex",forecast,34317.461418585386,46650.651184389986,derived_monte_carlo,,
TLJ2,,,,,118312.60576437622,,,calculated,,,productivity_gbp_per_job,2034,"Surrey, East and West Sussex",forecast,93980.06998356627,142236.17520635444,derived_monte_carlo,,
TLJ2,,,,,44.59955253052695,,,calculated,,,employment_rate,2034,"Surrey, East and West Sussex",forecast,43.709604328286886,45.52583978307886,derived_monte_carlo,,
TLJ2,,,,,93981.59216579443,,,calculated,,,income_per_worker_gbp,2034,"Surrey, East and West Sussex",forecast,77123.0380114803,110463.21360346934,derived_monte_carlo,,
TLJ2,,,,,41871.436640104286,,,calculated,,,gdhi_per_head_gbp,2034,"Surrey, East and West Sussex",forecast,35061.153473088416,48314.753668298305,derived_monte_carlo,,
TLJ2,,,,,122527.0263760316,,,calculated,,,productivity_gbp_per_job,2035,"Surrey, East and West Sussex",forecast,96544.01026477522,148612.65303258962,derived_monte_carlo,,
TLJ2,,,,,44.5909501644179,,,calculated,,,employment_rate,2035,"Surrey, East and West Sussex",forecast,43.69399400562447,45.561780983309376,derived_monte_carlo,,
TLJ2,,,,,96896.12041803307,,,calculated,,,income_per_worker_gbp,2035,"Surrey, East and West Sussex",forecast,78841.38244452962,115158.47796264633,derived_monte_carlo,,
TLJ2,,,,,43248.08460311842,,,calculated,,,gdhi_per_head_gbp,2035,"Surrey, East and West Sussex",forecast,35952.06716719397,50246.757813700686,derived_monte_carlo,,
TLJ2,,,,,126721.34529456565,,,calculated,,,productivity_gbp_per_job,2036,"Surrey, East and West Sussex",forecast,97762.37037276728,155353.23619542376,derived_monte_carlo,,
TLJ2,,,,,44.606355741216255,,,calculated,,,employment_rate,2036,"Surrey, East and West Sussex",forecast,43.62532182629519,45.611596850352484,derived_monte_carlo,,
TLJ2,,,,,100205.85131754815,,,calculated,,,income_per_worker_gbp,2036,"Surrey, East and West Sussex",forecast,81359.03235421343,118823.67422136142,derived_monte_carlo,,
TLJ2,,,,,44630.04325381707,,,calculated,,,gdhi_per_head_gbp,2036,"Surrey, East and West Sussex",forecast,36955.01221515867,52202.89347012058,derived_monte_carlo,,
TLJ2,,,,,131248.16833050165,,,calculated,,,productivity_gbp_per_job,2037,"Surrey, East and West Sussex",forecast,100849.97357551864,161180.8770037225,derived_monte_carlo,,
TLJ2,,,,,44.58390259581168,,,calculated,,,employment_rate,2037,"Surrey, East and West Sussex",forecast,43.55103483218502,45.63646399943288,derived_monte_carlo,,
TLJ2,,,,,103575.36864624584,,,calculated,,,income_per_worker_gbp,2037,"Surrey, East and West Sussex",forecast,82352.18222411515,124383.83162546766,derived_monte_carlo,,
TLJ2,,,,,46138.12626867375,,,calculated,,,gdhi_per_head_gbp,2037,"Surrey, East and West Sussex",forecast,37730.39356460748,54161.15394017625,derived_monte_carlo,,
TLJ2,,,,,136299.6908669117,,,calculated,,,productivity_gbp_per_job,2038,"Surrey, East and West Sussex",forecast,103357.95995250011,168779.4733779406,derived_monte_carlo,,
TLJ2,,,,,44.552254366766306,,,calculated,,,employment_rate,2038,"Surrey, East and West Sussex",forecast,43.50308365725469,45.638440313181704,derived_monte_carlo,,
TLJ2,,,,,107337.18963353898,,,calculated,,,income_per_worker_gbp,2038,"Surrey, East and West Sussex",forecast,85352.16457984233,129432.94055237758,derived_monte_carlo,,
TLJ2,,,,,47711.48340730449,,,calculated,,,gdhi_per_head_gbp,2038,"Surrey, East and West Sussex",forecast,38612.00471563827,56457.77973225504,derived_monte_carlo,,
TLJ2,,,,,141115.05709575798,,,calculated,,,productivity_gbp_per_job,2039,"Surrey, East and West Sussex",forecast,105318.02710817002,175557.4671118635,derived_monte_carlo,,
TLJ2,,,,,44.51548079638597,,,calculated,,,employment_rate,2039,"Surrey, East and West Sussex",forecast,43.43851913626079,45.6343904813774,derived_monte_carlo,,
TLJ2,,,,,110578.33665359083,,,calculated,,,income_per_worker_gbp,2039,"Surrey, East and West Sussex",forecast,87162.22919060291,134524.96736235495,derived_monte_carlo,,
TLJ2,,,,,49174.27314451824,,,calculated,,,gdhi_per_head_gbp,2039,"Surrey, East and West Sussex",forecast,39616.462964359474,58522.10833884404,derived_monte_carlo,,
TLJ2,,,,,146115.19346104102,,,calculated,,,productivity_gbp_per_job,2040,"Surrey, East and West Sussex",forecast,109213.1525838593,183912.2343439506,derived_monte_carlo,,
TLJ2,,,,,44.462167976005404,,,calculated,,,employment_rate,2040,"Surrey, East and West Sussex",forecast,43.35066198255914,45.65412001514063,derived_monte_carlo,,
TLJ2,,,,,114511.27766590731,,,calculated,,,income_per_worker_gbp,2040,"Surrey, East and West Sussex",forecast,89007.31167235914,139253.4113158991,derived_monte_carlo,,
TLJ2,,,,,50853.54951974489,,,calculated,,,gdhi_per_head_gbp,2040,"Surrey, East and West Sussex",forecast,40624.99801484968,60831.32401405384,derived_monte_carlo,,
TLJ2,,,,,151084.82886667683,,,calculated,,,productivity_gbp_per_job,2041,"Surrey, East and West Sussex",forecast,111301.20923141224,190993.15313083766,derived_monte_carlo,,
TLJ2,,,,,44.43268694996241,,,calculated,,,employment_rate,2041,"Surrey, East and West Sussex",forecast,43.255345972874196,45.642923413370546,derived_monte_carlo,,
TLJ2,,,,,118450.16790708591,,,calculated,,,income_per_worker_gbp,2041,"Surrey, East and West Sussex",forecast,91636.1463346533,145345.65382521608,derived_monte_carlo,,
TLJ2,,,,,52688.38223183381,,,calculated,,,gdhi_per_head_gbp,2041,"Surrey, East and West Sussex",forecast,41801.39429693333,63272.12724531689,derived_monte_carlo,,
TLJ2,,,,,157146.74522769946,,,calculated,,,productivity_gbp_per_job,2042,"Surrey, East and West Sussex",forecast,114065.92744526532,199920.65377501494,derived_monte_carlo,,
TLJ2,,,,,44.3966915498021,,,calculated,,,employment_rate,2042,"Surrey, East and West Sussex",forecast,43.23152881201872,45.6168690549098,derived_monte_carlo,,
TLJ2,,,,,122266.6116592595,,,calculated,,,income_per_worker_gbp,2042,"Surrey, East and West Sussex",forecast,94056.6333025048,150650.29900759354,derived_monte_carlo,,
TLJ2,,,,,54245.14950468991,,,calculated,,,gdhi_per_head_gbp,2042,"Surrey, East and West Sussex",forecast,42540.81889084692,65656.15060581133,derived_monte_carlo,,
TLJ2,,,,,162169.44413477194,,,calculated,,,productivity_gbp_per_job,2043,"Surrey, East and West Sussex",forecast,115640.9398118857,208355.06336719298,derived_monte_carlo,,
TLJ2,,,,,44.33082586983602,,,calculated,,,employment_rate,2043,"Surrey, East and West Sussex",forecast,43.11052987764077,45.59316288619137,derived_monte_carlo,,
TLJ2,,,,,126709.63403529493,,,calculated,,,income_per_worker_gbp,2043,"Surrey, East and West Sussex",forecast,96817.72268949877,157329.6659954849,derived_monte_carlo,,
TLJ2,,,,,56058.37244706662,,,calculated,,,gdhi_per_head_gbp,2043,"Surrey, East and West Sussex",forecast,43774.0576559411,68009.24837480394,derived_monte_carlo,,
TLJ2,,,,,168766.79514343344,,,calculated,,,productivity_gbp_per_job,2044,"Surrey, East and West Sussex",forecast,119601.12388040459,217433.82775633453,derived_monte_carlo,,
TLJ2,,,,,44.26146794278477,,,calculated,,,employment_rate,2044,"Surrey, East and West Sussex",forecast,43.01542378585936,45.58644300413942,derived_monte_carlo,,
TLJ2,,,,,131014.30344792231,,,calculated,,,income_per_worker_gbp,2044,"Surrey, East and West Sussex",forecast,98306.86247018776,163734.6896129244,derived_monte_carlo,,
TLJ2,,,,,57846.333014083786,,,calculated,,,gdhi_per_head_gbp,2044,"Surrey, East and West Sussex",forecast,44862.46402393565,70596.82984234425,derived_monte_carlo,,
TLJ2,,,,,174930.39598784418,,,calculated,,,productivity_gbp_per_job,2045,"Surrey, East and West Sussex",forecast,124810.03599443646,226236.15996995143,derived_monte_carlo,,
TLJ2,,,,,44.18680420374533,,,calculated,,,employment_rate,2045,"Surrey, East and West Sussex",forecast,42.91551967436324,45.49865646897397,derived_monte_carlo,,
TLJ2,,,,,135316.7628484831,,,calculated,,,income_per_worker_gbp,2045,"Surrey, East and West Sussex",forecast,100983.18324512799,169442.9526308982,derived_monte_carlo,,
TLJ2,,,,,59853.26819071573,,,calculated,,,gdhi_per_head_gbp,2045,"Surrey, East and West Sussex",forecast,45798.904730703034,73419.76493790255,derived_monte_carlo,,
TLJ2,,,,,182926.00430439843,,,calculated,,,productivity_gbp_per_job,2046,"Surrey, East and West Sussex",forecast,129407.85690499865,237336.7266832613,derived_monte_carlo,,
TLJ2,,,,,43.784586024397996,,,calculated,,,employment_rate,2046,"Surrey, East and West Sussex",forecast,42.49058827484398,45.15726116402746,derived_monte_carlo,,
TLJ2,,,,,141585.53653231717,,,calculated,,,income_per_worker_gbp,2046,"Surrey, East and West Sussex",forecast,105231.15165103092,178239.77909794555,derived_monte_carlo,,
TLJ2,,,,,61995.46978864567,,,calculated,,,gdhi_per_head_gbp,2046,"Surrey, East and West Sussex",forecast,47332.79801421693,76062.56269477183,derived_monte_carlo,,
TLJ2,,,,,191420.37877632945,,,calculated,,,productivity_gbp_per_job,2047,"Surrey, East and West Sussex",forecast,132660.8805477375,250990.41856920108,derived_monte_carlo,,
TLJ2,,,,,43.2067138488656,,,calculated,,,employment_rate,2047,"Surrey, East and West Sussex",forecast,41.89442864981324,44.608731370792995,derived_monte_carlo,,
TLJ2,,,,,147999.49839498254,,,calculated,,,income_per_worker_gbp,2047,"Surrey, East and West Sussex",forecast,108815.61807789965,186812.0050613504,derived_monte_carlo,,
TLJ2,,,,,64149.83795455433,,,calculated,,,gdhi_per_head_gbp,2047,"Surrey, East and West Sussex",forecast,48853.18671804202,78797.83976201879,derived_monte_carlo,,
TLJ2,,,,,201577.40635944618,,,calculated,,,productivity_gbp_per_job,2048,"Surrey, East and West Sussex",forecast,136975.5357538406,265377.76123603765,derived_monte_carlo,,
TLJ2,,,,,42.665313312656586,,,calculated,,,employment_rate,2048,"Surrey, East and West Sussex",forecast,41.388599791390746,44.071569052907336,derived_monte_carlo,,
TLJ2,,,,,154905.94030574395,,,calculated,,,income_per_worker_gbp,2048,"Surrey, East and West Sussex",forecast,112934.51023232737,196881.03186463166,derived_monte_carlo,,
TLJ2,,,,,66283.27339874205,,,calculated,,,gdhi_per_head_gbp,2048,"Surrey, East and West Sussex",forecast,49807.262293047614,81968.31513563005,derived_monte_carlo,,
TLJ2,,,,,210725.05911914707,,,calculated,,,productivity_gbp_per_job,2049,"Surrey, East and West Sussex",forecast,143145.6238569225,278087.36694553756,derived_monte_carlo,,
TLJ2,,,,,42.11535985941338,,,calculated,,,employment_rate,2049,"Surrey, East and West Sussex",forecast,40.77506091797014,43.57697939733113,derived_monte_carlo,,
TLJ2,,,,,162797.08573794,,,calculated,,,income_per_worker_gbp,2049,"Surrey, East and West Sussex",forecast,118766.65379358918,206968.51017852867,derived_monte_carlo,,
TLJ2,,,,,68242.1126174643,,,calculated,,,gdhi_per_head_gbp,2049,"Surrey, East and West Sussex",forecast,51106.198989198645,84336.99779041704,derived_monte_carlo,,
TLJ2,,,,,215776.59281929812,,,calculated,,,productivity_gbp_per_job,2050,"Surrey, East and West Sussex",forecast,145260.88321025693,288049.2481714465,derived_monte_carlo,,
TLJ2,,,,,42.69407752757443,,,calculated,,,employment_rate,2050,"Surrey, East and West Sussex",forecast,41.35027663046776,44.15653511798919,derived_monte_carlo,,
TLJ2,,,,,165602.4647322292,,,calculated,,,income_per_worker_gbp,2050,"Surrey, East and West Sussex",forecast,119062.31704073746,211795.9562602366,derived_monte_carlo,,
TLJ2,,,,,70805.48785630357,,,calculated,,,gdhi_per_head_gbp,2050,"Surrey, East and West Sussex",forecast,52310.486891649394,88039.15045742555,derived_monte_carlo,,
TLJ3,,,,,11549.921435137227,,,calculated,,,gdhi_per_head_gbp,1997,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,11647.001615946741,,,calculated,,,gdhi_per_head_gbp,1998,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,12058.477075987708,,,calculated,,,gdhi_per_head_gbp,1999,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,12719.60797142812,,,calculated,,,gdhi_per_head_gbp,2000,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,13215.948029617191,,,calculated,,,gdhi_per_head_gbp,2001,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,13556.005986858443,,,calculated,,,gdhi_per_head_gbp,2002,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,13766.918673542616,,,calculated,,,gdhi_per_head_gbp,2003,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,14347.632303351837,,,calculated,,,gdhi_per_head_gbp,2004,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,14701.954282160148,,,calculated,,,gdhi_per_head_gbp,2005,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,15211.52149586963,,,calculated,,,gdhi_per_head_gbp,2006,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,16023.450804290998,,,calculated,,,gdhi_per_head_gbp,2007,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,16448.33397334982,,,calculated,,,gdhi_per_head_gbp,2008,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,53332.10784313725,,,calculated,,,productivity_gbp_per_job,2009,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,43.65814601616743,,,calculated,,,employment_rate,2009,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,38870.098039215685,,,calculated,,,income_per_worker_gbp,2009,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,16969.964158588216,,,calculated,,,gdhi_per_head_gbp,2009,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,54263.537906137186,,,calculated,,,productivity_gbp_per_job,2010,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44.049921123606936,,,calculated,,,employment_rate,2010,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,38498.19494584837,,,calculated,,,income_per_worker_gbp,2010,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,16958.424507658645,,,calculated,,,gdhi_per_head_gbp,2010,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,57013.46389228886,,,calculated,,,productivity_gbp_per_job,2011,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,42.959008062306864,,,calculated,,,employment_rate,2011,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,39884.944920440634,,,calculated,,,income_per_worker_gbp,2011,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,17134.176704018744,,,calculated,,,gdhi_per_head_gbp,2011,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,58534.7137637028,,,calculated,,,productivity_gbp_per_job,2012,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,42.89378954352858,,,calculated,,,employment_rate,2012,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,41464.06820950061,,,calculated,,,income_per_worker_gbp,2012,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,17785.510153968327,,,calculated,,,gdhi_per_head_gbp,2012,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,59664.67065868263,,,calculated,,,productivity_gbp_per_job,2013,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,43.41087850620828,,,calculated,,,employment_rate,2013,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,42481.4371257485,,,calculated,,,income_per_worker_gbp,2013,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,18441.56505834994,,,calculated,,,gdhi_per_head_gbp,2013,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,61203.32936979786,,,calculated,,,productivity_gbp_per_job,2014,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,43.433868191379645,,,calculated,,,employment_rate,2014,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,43366.230677764564,,,calculated,,,income_per_worker_gbp,2014,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,18835.631472149904,,,calculated,,,gdhi_per_head_gbp,2014,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,61207.85219399538,,,calculated,,,productivity_gbp_per_job,2015,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44.40579305874897,,,calculated,,,employment_rate,2015,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44824.48036951501,,,calculated,,,income_per_worker_gbp,2015,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,19904.66599254639,,,calculated,,,gdhi_per_head_gbp,2015,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,62056.25717566016,,,calculated,,,productivity_gbp_per_job,2016,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44.28828572300245,,,calculated,,,employment_rate,2016,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,45318.02525832377,,,calculated,,,income_per_worker_gbp,2016,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,20070.576510428848,,,calculated,,,gdhi_per_head_gbp,2016,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,65546.29629629629,,,calculated,,,productivity_gbp_per_job,2017,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,43.71325923328765,,,calculated,,,employment_rate,2017,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,47079.86111111111,,,calculated,,,income_per_worker_gbp,2017,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,20580.14173417178,,,calculated,,,gdhi_per_head_gbp,2017,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,66146.92482915717,,,calculated,,,productivity_gbp_per_job,2018,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44.301817484585186,,,calculated,,,employment_rate,2018,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,48203.87243735763,,,calculated,,,income_per_worker_gbp,2018,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,21355.191587700443,,,calculated,,,gdhi_per_head_gbp,2018,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,69996.61399548533,,,calculated,,,productivity_gbp_per_job,2019,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,44.6126903466396,,,calculated,,,employment_rate,2019,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,49391.64785553047,,,calculated,,,income_per_worker_gbp,2019,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,22034.942914890467,,,calculated,,,gdhi_per_head_gbp,2019,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,70159.81198589894,,,calculated,,,productivity_gbp_per_job,2020,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,42.76280911958361,,,calculated,,,employment_rate,2020,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,51037.60282021152,,,calculated,,,income_per_worker_gbp,2020,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,21825.11267321827,,,calculated,,,gdhi_per_head_gbp,2020,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,73096.73659673659,,,calculated,,,productivity_gbp_per_job,2021,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
TLJ3,,,,,42.86172448003933,,,calculated,,,employment_rate,2021,Hampshire and Isle of Wight,historical,,,derived_monte_carlo,,
