region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,geo_hierarchy,metric,year,region,data_type,ci_lower,ci_upper,method,itl1_code
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2020.0,52289.556962025315,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2021.0,56669.781931464175,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2022.0,60901.53846153846,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,Lancashire,historical,,,,E12000002
TLD4,Lancashire,ITL2,productivity_gbp_per_job,2023.0,65362.67071320182,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,Lancashire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2009.0,52942.263279445724,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2010.0,55673.65967365968,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2011.0,56312.5,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2012.0,58115.20737327189,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2013.0,59321.99546485261,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2014.0,60246.187363834426,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2015.0,59133.89121338912,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2016.0,60352.82258064516,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2017.0,62638.0,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2018.0,64973.630831643,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2019.0,66573.12252964427,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2020.0,64913.82765531062,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2021.0,66886.0510805501,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2022.0,74815.84158415842,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,Cheshire,historical,,,,E12000002
TLD6,Cheshire,ITL2,productivity_gbp_per_job,2023.0,78323.91713747646,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,Cheshire,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2009.0,46296.92832764505,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2010.0,47448.096885813145,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2011.0,47391.379310344826,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2012.0,46490.59829059829,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2013.0,48358.75216637782,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2014.0,49534.6869712352,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2015.0,49963.696369636964,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2016.0,49919.09385113269,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2017.0,50863.275039745626,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2017,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2018.0,51128.16455696202,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2018,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2019.0,52349.61832061069,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2019,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2020.0,52200.94191522763,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2020,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2021.0,54368.107302533535,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2021,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2022.0,58906.389301634474,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2022,Merseyside,historical,,,,E12000002
TLD7,Merseyside,ITL2,productivity_gbp_per_job,2023.0,64456.84523809524,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2023,Merseyside,historical,,,,E12000002
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2009.0,45152.4064171123,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2009,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2010.0,44929.72972972973,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2010,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2011.0,45158.333333333336,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2011,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2012.0,46398.87640449438,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2012,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2013.0,47030.72625698324,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2013,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2014.0,47021.62162162162,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2014,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2015.0,48580.47493403694,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2015,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
TLE1,East Yorkshire and Northern Lincolnshire,ITL2,productivity_gbp_per_job,2016.0,48628.57142857143,GBP,A,calculated_from_aggregated,2025-12-06T19:12:04Z,ITL2>ITL1,productivity_gbp_per_job,2016,East Yorkshire and Northern Lincolnshire,historical,,,,E12000003
