region_code,region_name,metric_id,period,value,data_type,ci_lower,ci_upper,unit
TLJ3,Hampshire and Isle of Wight,population_total,2032,2102743.4810014507,forecast,2081836.2316658832,2123650.7303370177,
TLJ3,Hampshire and Isle of Wight,population_total,2033,2108191.6094566463,forecast,2086075.0267775673,2130308.1921357242,
TLJ3,Hampshire and Isle of Wight,population_total,2034,2113642.2744356426,forecast,2090385.9793867571,2136898.569484529,
TLJ3,Hampshire and Isle of Wight,population_total,2035,2119153.7998604667,forecast,2094815.708463724,2143491.8912572097,
TLJ3,Hampshire and Isle of Wight,population_total,2036,2124799.7829158274,forecast,2099428.25612885,2150171.3097028043,
TLJ3,Hampshire and Isle of Wight,population_total,2037,2130675.6586488253,forecast,2104310.860911968,2157040.4563856833,
TLJ3,Hampshire and Isle of Wight,population_total,2038,2136908.4783860613,forecast,2109583.122183623,2164233.8345884997,
TLJ3,Hampshire and Isle of Wight,population_total,2039,2143671.7445281055,forecast,2115411.277244489,2171932.2118117213,
TLJ3,Hampshire and Isle of Wight,population_total,2040,2149392.8786477693,forecast,2120239.688233873,2178546.0690616663,
TLJ3,Hampshire and Isle of Wight,population_total,2041,2154429.5805522967,forecast,2124419.046370355,2184440.114734239,
TLJ3,Hampshire and Isle of Wight,population_total,2042,2158917.9559958875,forecast,2128081.4983354327,2189754.413656343,
TLJ3,Hampshire and Isle of Wight,population_total,2043,2162956.3596647833,forecast,2131322.1438501226,2194590.575479444,
TLJ3,Hampshire and Isle of Wight,population_total,2044,2166616.472706682,forecast,2134209.9620689843,2199022.983344379,
TLJ3,Hampshire and Isle of Wight,population_total,2045,2169951.1139087896,forecast,2136795.5061291386,2203106.72168844,
TLJ3,Hampshire and Isle of Wight,population_total,2046,2172999.74144301,forecast,2139116.315024418,2206883.1678616023,
TLJ3,Hampshire and Isle of Wight,population_total,2047,2175792.3256576285,forecast,2141200.7171016624,2210383.934213594,
TLJ3,Hampshire and Isle of Wight,population_total,2048,2178352.074741164,forecast,2143070.5021681837,2213633.6473141448,
TLJ3,Hampshire and Isle of Wight,population_total,2049,2180697.3534256862,forecast,2144742.7986437,2216651.9082076736,
TLJ3,Hampshire and Isle of Wight,population_total,2050,2182843.0344056543,forecast,2146231.392576112,2219454.6762351957,
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2025,81471.94115873965,forecast,73324.74704286568,89619.13527461361,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2026,83071.13259365174,forecast,74764.01933428657,91378.24585301692,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2027,84620.75849630756,forecast,76158.68264667681,93082.83434593833,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2028,86280.56277201076,forecast,77652.50649480968,94908.61904921185,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2029,88131.47406006981,forecast,79318.32665406284,96944.6214660768,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2030,90069.47324006134,forecast,81062.52591605521,99076.42056406749,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2031,92116.02026011009,forecast,82904.41823409908,101327.62228612111,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2032,94272.22489134254,forecast,84845.0024022083,103699.4473804768,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2033,96540.02986228922,forecast,86886.02687606029,106194.03284851814,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2034,96990.47202568057,forecast,87291.42482311252,106689.51922824864,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2035,99358.7312180898,forecast,89422.85809628082,109294.6043398988,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2036,101864.65788542818,forecast,91678.19209688537,112051.12367397101,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2037,104515.16761614854,forecast,94063.65085453368,114966.6843777634,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2038,107319.89453815916,forecast,96587.90508434325,118051.88399197509,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2039,110134.60621579149,forecast,99121.14559421234,121148.06683737064,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2040,113136.44184373082,forecast,101822.79765935773,124450.0860281039,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2041,116374.47314446651,forecast,104737.02583001986,128011.92045891317,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2042,119839.9517474672,forecast,107855.95657272049,131823.94692221395,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2043,123528.70745328515,forecast,111175.83670795664,135881.5781986137,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2044,127439.95872874062,forecast,114695.96285586656,140183.95460161468,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2045,131575.48465027235,forecast,118417.93618524513,144733.0331152996,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2046,137006.65303061297,forecast,123305.98772755168,150707.31833367428,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2047,143210.10292003033,forecast,128889.0926280273,157531.11321203338,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2048,149741.0047621398,forecast,134766.90428592585,164715.1052383538,GBP
TLJ3,Hampshire and Isle of Wight,productivity_gbp_per_job,2049,156569.18636844886,forecast,140912.267731604,172226.10500529376,GBP
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2005,3.405977400417297,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2006,5.293101618204461,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2007,5.747852524347588,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2008,5.920194155103896,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2009,6.487171207244541,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2010,6.794266949424621,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2011,6.378114467220993,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2012,7.577854014129866,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2013,6.789129774632226,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2014,7.542083540128494,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2015,5.905155654678934,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2016,5.2846365227333125,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2017,4.658125309008617,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2018,5.114285146343362,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2019,4.021684031356175,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2020,4.908313012746854,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2021,5.312850321670768,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2022,5.192151135290515,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2023,5.237888669268665,historical,,,
TLJ3,Hampshire and Isle of Wight,unemployment_rate_pct,2024,4.047069978306968,historical,,,
TLJ4,Kent,emp_total_jobs,2009,645000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2010,654000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2011,651000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2012,646000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2013,649000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2014,669000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2015,706000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2016,709000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2017,704000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2018,706000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2019,720000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2020,711000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2021,728000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2022,739000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2023,747000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2024,748000.0,historical,,,
TLJ4,Kent,emp_total_jobs,2025,772346.0735172894,forecast,748175.3962866578,796516.7507479207,
TLJ4,Kent,emp_total_jobs,2026,781043.8834756381,forecast,756359.2962280093,805728.4707232667,
TLJ4,Kent,emp_total_jobs,2027,791396.198240851,forecast,766100.7141867279,816691.682294974,
TLJ4,Kent,emp_total_jobs,2028,801862.6278157431,forecast,775909.7937456672,827815.4618858187,
TLJ4,Kent,emp_total_jobs,2029,812444.2288467005,forecast,785789.853836137,839098.6038572638,
TLJ4,Kent,emp_total_jobs,2030,823118.4657730869,forecast,795721.3415877015,850515.5899584722,
TLJ4,Kent,emp_total_jobs,2031,833906.9554271168,forecast,805727.3222584742,862086.5885957591,
TLJ4,Kent,emp_total_jobs,2032,844810.0993947948,forecast,815810.2257389311,873809.9730506585,
TLJ4,Kent,emp_total_jobs,2033,855828.1144474755,forecast,825972.1851185051,885684.0437764457,
TLJ4,Kent,emp_total_jobs,2034,859721.1666103981,forecast,829231.9202233071,890210.4129974887,
TLJ4,Kent,emp_total_jobs,2035,868863.3660474438,forecast,837531.9487239858,900194.7833709015,
TLJ4,Kent,emp_total_jobs,2036,877898.7440421807,forecast,845705.1711020749,910092.3169822864,
TLJ4,Kent,emp_total_jobs,2037,886833.710121029,forecast,853759.6598579314,919907.7603841263,
TLJ4,Kent,emp_total_jobs,2038,895673.1987717336,forecast,861701.9326393824,929644.4649040847,
TLJ4,Kent,emp_total_jobs,2039,904420.2676863886,forecast,869536.5742192065,939303.9611535703,
TLJ4,Kent,emp_total_jobs,2040,913132.8224345606,forecast,877320.7474972521,948944.8973718691,
TLJ4,Kent,emp_total_jobs,2041,921808.5289419733,forecast,885053.5213693,958563.5365146464,
TLJ4,Kent,emp_total_jobs,2042,930447.2969129723,forecast,892736.0239376127,968158.5698883319,
TLJ4,Kent,emp_total_jobs,2043,939050.5181227995,forecast,900370.712010177,977730.3242354218,
TLJ4,Kent,emp_total_jobs,2044,947620.532972165,forecast,907960.8620429004,987280.2039014293,
TLJ4,Kent,emp_total_jobs,2045,956160.2587865677,forecast,915510.2177679476,996810.2998051876,
TLJ4,Kent,emp_total_jobs,2046,957155.8347123698,forecast,915830.2046800453,998481.4647446942,
TLJ4,Kent,emp_total_jobs,2047,954990.3083385129,forecast,913127.4290264425,996853.187650583,
TLJ4,Kent,emp_total_jobs,2048,952806.1816569308,forecast,910411.4587471201,995200.9045667413,
TLJ4,Kent,emp_total_jobs,2049,950603.0715279761,forecast,907682.5126775908,993523.630378361,
TLJ4,Kent,emp_total_jobs,2050,973494.3775152703,forecast,928904.2030167277,1018084.5520138126,
TLJ4,Kent,employment_rate_pct,2005,75.41620798677576,historical,,,
TLJ4,Kent,employment_rate_pct,2006,73.96606707272542,historical,,,
TLJ4,Kent,employment_rate_pct,2007,74.27256817232353,historical,,,
TLJ4,Kent,employment_rate_pct,2008,74.05895516707383,historical,,,
TLJ4,Kent,employment_rate_pct,2009,74.0675766839143,historical,,,
TLJ4,Kent,employment_rate_pct,2010,72.3202954200962,historical,,,
TLJ4,Kent,employment_rate_pct,2011,71.74005455854993,historical,,,
TLJ4,Kent,employment_rate_pct,2012,71.53337230861553,historical,,,
TLJ4,Kent,employment_rate_pct,2013,71.08420724488319,historical,,,
TLJ4,Kent,employment_rate_pct,2014,73.10565599573972,historical,,,
TLJ4,Kent,employment_rate_pct,2015,72.7264687658424,historical,,,
TLJ4,Kent,employment_rate_pct,2016,74.56095345048952,historical,,,
TLJ4,Kent,employment_rate_pct,2017,75.863214940053,historical,,,
TLJ4,Kent,employment_rate_pct,2018,76.13358719863731,historical,,,
TLJ4,Kent,employment_rate_pct,2019,77.89254471175866,historical,,,
TLJ4,Kent,employment_rate_pct,2020,77.64814273386588,historical,,,
TLJ4,Kent,employment_rate_pct,2021,77.02978318011466,historical,,,
TLJ4,Kent,employment_rate_pct,2022,75.47073066291722,historical,,,
TLJ4,Kent,employment_rate_pct,2023,76.15906418386346,historical,,,
TLJ4,Kent,employment_rate_pct,2024,76.64670034022127,historical,,,
TLJ4,Kent,gdhi_per_head_gbp,2025,26357.290141502264,forecast,23721.561127352037,28993.01915565249,GBP
TLJ4,Kent,gdhi_per_head_gbp,2026,27364.548496826734,forecast,24628.093647144062,30101.00334650941,GBP
TLJ4,Kent,gdhi_per_head_gbp,2027,28217.086410487587,forecast,25395.37776943883,31038.79505153635,GBP
TLJ4,Kent,gdhi_per_head_gbp,2028,29043.807045127283,forecast,26139.426340614555,31948.187749640016,GBP
TLJ4,Kent,gdhi_per_head_gbp,2029,29947.64660583948,forecast,26952.881945255533,32942.41126642343,GBP
TLJ4,Kent,gdhi_per_head_gbp,2030,30896.977721173884,forecast,27807.279949056498,33986.67549329127,GBP
TLJ4,Kent,gdhi_per_head_gbp,2031,31897.536701069672,forecast,28707.783030962706,35087.29037117664,GBP
TLJ4,Kent,gdhi_per_head_gbp,2032,32926.24342417304,forecast,29633.619081755733,36218.867766590345,GBP
TLJ4,Kent,gdhi_per_head_gbp,2033,33817.84622418143,forecast,30436.061601763286,37199.630846599575,GBP
TLJ4,Kent,gdhi_per_head_gbp,2034,34744.4473276819,forecast,31270.00259491371,38218.89206045009,GBP
TLJ4,Kent,gdhi_per_head_gbp,2035,35744.74344953599,forecast,32170.269104582392,39319.217794489596,GBP
TLJ4,Kent,gdhi_per_head_gbp,2036,36804.86540429478,forecast,33124.378863865306,40485.351944724265,GBP
TLJ4,Kent,gdhi_per_head_gbp,2037,37909.81397906382,forecast,34118.83258115744,41700.79537697021,GBP
TLJ4,Kent,gdhi_per_head_gbp,2038,39055.41169928452,forecast,35149.87052935607,42960.952869212975,GBP
TLJ4,Kent,gdhi_per_head_gbp,2039,40242.360364916385,forecast,36218.12432842475,44266.596401408024,GBP
TLJ4,Kent,gdhi_per_head_gbp,2040,41458.93129461689,forecast,37313.0381651552,45604.82442407858,GBP
TLJ4,Kent,gdhi_per_head_gbp,2041,42705.84402504724,forecast,38435.259622542515,46976.42842755197,GBP
TLJ4,Kent,gdhi_per_head_gbp,2042,43986.200865404506,forecast,39587.58077886406,48384.82095194496,GBP
TLJ4,Kent,gdhi_per_head_gbp,2043,45302.61211150015,forecast,40772.35090035014,49832.87332265017,GBP
TLJ4,Kent,gdhi_per_head_gbp,2044,46657.34263736597,forecast,41991.60837362937,51323.07690110257,GBP
TLJ4,Kent,gdhi_per_head_gbp,2045,48052.41938844437,forecast,43247.177449599934,52857.661327288806,GBP
TLJ4,Kent,gdhi_per_head_gbp,2046,49489.70985594306,forecast,44540.73887034875,54438.68084153737,GBP
TLJ4,Kent,gdhi_per_head_gbp,2047,50970.9792532578,forecast,45873.881327932024,56068.07717858358,GBP
TLJ4,Kent,gdhi_per_head_gbp,2048,52497.93218102298,forecast,47248.13896292068,57747.72539912529,GBP
TLJ4,Kent,gdhi_per_head_gbp,2049,54072.24305633291,forecast,48665.01875069962,59479.467361966206,GBP
TLJ4,Kent,gdhi_total_mn_gbp,1997,17606.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,1998,17708.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,1999,18549.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2000,19730.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2001,20646.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2002,21264.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2003,21772.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2004,22915.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2005,23796.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2006,24889.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2007,26384.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2008,27243.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2009,28313.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2010,28797.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2011,29361.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2012,30585.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2013,32066.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2014,33199.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2015,35093.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2016,36238.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2017,37344.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2018,38660.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2019,40205.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2020,40304.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2021,42192.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2022,44835.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2023,48836.0,historical,,,
TLJ4,Kent,gdhi_total_mn_gbp,2024,49031.42266781744,forecast,47838.19652763997,50224.648807994694,
TLJ4,Kent,gdhi_total_mn_gbp,2025,51156.44469160047,forecast,49510.76198059135,52802.12740260939,
TLJ4,Kent,gdhi_total_mn_gbp,2026,53489.17293400393,forecast,51510.25651618454,55468.08935182314,
TLJ4,Kent,gdhi_total_mn_gbp,2027,55630.48678266012,forecast,53389.92288501201,57871.050680308035,
TLJ4,Kent,gdhi_total_mn_gbp,2028,57852.054298923125,forecast,55387.30210900787,60316.8064888382,
TLJ4,Kent,gdhi_total_mn_gbp,2029,60230.00744933356,forecast,57562.00806138357,62898.00683728336,
TLJ4,Kent,gdhi_total_mn_gbp,2030,62707.20538952954,forecast,59851.4461438768,65562.96463518211,
TLJ4,Kent,gdhi_total_mn_gbp,2031,65285.225703860175,forecast,62252.16012668423,68318.29128103596,
TLJ4,Kent,gdhi_total_mn_gbp,2032,67955.47235387262,forecast,64752.605361240385,71158.33934650467,
TLJ4,Kent,gdhi_total_mn_gbp,2033,70375.0606922219,forecast,67023.88177439832,73726.23961004532,
TLJ4,Kent,gdhi_total_mn_gbp,2034,72897.45329460595,forecast,69401.15208543763,76393.75450377414,
TLJ4,Kent,gdhi_total_mn_gbp,2035,75605.51556472905,forecast,71961.90173456408,79249.12939489385,
TLJ4,Kent,gdhi_total_mn_gbp,2036,78472.37694195626,forecast,74679.4813581758,82265.27252573654,
TLJ4,Kent,gdhi_total_mn_gbp,2037,81467.3679696286,forecast,77523.91611273668,85410.81982652032,
TLJ4,Kent,gdhi_total_mn_gbp,2038,84581.62760445954,forecast,80486.18032157276,88677.07488734617,
TLJ4,Kent,gdhi_total_mn_gbp,2039,87815.75591101921,forecast,83566.38600919825,92065.12581284002,
TLJ4,Kent,gdhi_total_mn_gbp,2040,91172.37619014422,forecast,86766.67083418982,95578.08154609846,
TLJ4,Kent,gdhi_total_mn_gbp,2041,94654.66573013952,forecast,90089.77716773823,99219.55429254063,
TLJ4,Kent,gdhi_total_mn_gbp,2042,98266.24204445072,forecast,93538.92727623986,102993.5568126614,
TLJ4,Kent,gdhi_total_mn_gbp,2043,102011.08232338614,forecast,97117.73436494773,106904.43028182439,
TLJ4,Kent,gdhi_total_mn_gbp,2044,105893.46708455254,forecast,100830.13966317665,110956.79450592824,
TLJ4,Kent,gdhi_total_mn_gbp,2045,109917.94131037725,forecast,104680.36832767869,115155.5142930756,
TLJ4,Kent,gdhi_total_mn_gbp,2046,114089.28817176024,forecast,108672.89892399739,119505.6774195229,
TLJ4,Kent,gdhi_total_mn_gbp,2047,118412.51179988161,forecast,112812.44271394113,124012.58088582194,
TLJ4,Kent,gdhi_total_mn_gbp,2048,122892.82656920639,forecast,117103.93004508551,128681.72309332716,
TLJ4,Kent,gdhi_total_mn_gbp,2049,127535.65107932898,forecast,121552.501906751,133518.80025190685,
TLJ4,Kent,income_per_worker_gbp,2025,66235.13272830188,forecast,59611.61945547169,72858.64600113207,GBP
TLJ4,Kent,income_per_worker_gbp,2026,68484.20948638328,forecast,61635.78853774495,75332.63043502161,GBP
TLJ4,Kent,income_per_worker_gbp,2027,70294.10414949922,forecast,63264.693734549306,77323.51456444916,GBP
TLJ4,Kent,income_per_worker_gbp,2028,72147.08890537884,forecast,64932.38001484096,79361.79779591673,GBP
TLJ4,Kent,income_per_worker_gbp,2029,74134.32862318764,forecast,66720.89576086888,81547.76148550642,GBP
TLJ4,Kent,income_per_worker_gbp,2030,76182.47918983796,forecast,68564.23127085417,83800.72710882177,GBP
TLJ4,Kent,income_per_worker_gbp,2031,78288.3813103848,forecast,70459.54317934632,86117.21944142328,GBP
TLJ4,Kent,income_per_worker_gbp,2032,80438.75470067721,forecast,72394.87923060948,88482.63017074493,GBP
TLJ4,Kent,income_per_worker_gbp,2033,82230.36787901762,forecast,74007.33109111586,90453.40466691939,GBP
TLJ4,Kent,income_per_worker_gbp,2034,84791.97224143843,forecast,76312.7750172946,93271.16946558228,GBP
TLJ4,Kent,income_per_worker_gbp,2035,87016.57650577094,forecast,78314.91885519384,95718.23415634804,GBP
TLJ4,Kent,income_per_worker_gbp,2036,89386.59210359442,forecast,80447.93289323497,98325.25131395386,GBP
TLJ4,Kent,income_per_worker_gbp,2037,91863.18363846418,forecast,82676.86527461777,101049.5020023106,GBP
TLJ4,Kent,income_per_worker_gbp,2038,94433.58104322999,forecast,84990.222938907,103876.939147553,GBP
TLJ4,Kent,income_per_worker_gbp,2039,97096.1831004319,forecast,87386.56479038871,106805.80141047509,GBP
TLJ4,Kent,income_per_worker_gbp,2040,99845.68942233818,forecast,89861.12048010436,109830.25836457202,GBP
TLJ4,Kent,income_per_worker_gbp,2041,102683.65149407063,forecast,92415.28634466356,112952.01664347769,GBP
TLJ4,Kent,income_per_worker_gbp,2042,105611.83032126307,forecast,95050.64728913676,116173.01335338938,GBP
TLJ4,Kent,income_per_worker_gbp,2043,108632.1559433357,forecast,97768.94034900214,119495.37153766929,GBP
TLJ4,Kent,income_per_worker_gbp,2044,111746.69965457893,forecast,100572.02968912105,122921.36962003683,GBP
TLJ4,Kent,income_per_worker_gbp,2045,114957.65516323653,forecast,103461.88964691288,126453.4206795602,GBP
TLJ4,Kent,income_per_worker_gbp,2046,119196.14762213161,forecast,107276.53285991846,131115.7623843448,GBP
TLJ4,Kent,income_per_worker_gbp,2047,123993.41727969478,forecast,111594.07555172531,136392.75900766428,GBP
TLJ4,Kent,income_per_worker_gbp,2048,128979.8795758185,forecast,116081.89161823665,141877.86753340036,GBP
TLJ4,Kent,income_per_worker_gbp,2049,134162.88553994603,forecast,120746.59698595143,147579.17409394064,GBP
TLJ4,Kent,nominal_gva_mn_gbp,1998,21045.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,1999,21788.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2000,22338.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2001,23267.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2002,24304.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2003,25673.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2004,26945.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2005,28521.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2006,29302.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2007,30440.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2008,32576.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2009,31104.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2010,32009.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2011,33021.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2012,33783.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2013,34897.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2014,36318.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2015,38151.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2016,39932.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2017,41319.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2018,42908.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2019,45250.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2020,44341.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2021,46251.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2022,50118.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2023,54965.0,historical,,,
TLJ4,Kent,nominal_gva_mn_gbp,2024,58605.32327149652,forecast,56311.22890235552,60899.41764063731,
TLJ4,Kent,nominal_gva_mn_gbp,2025,62119.301798473316,forecast,58837.06830938254,65401.53528756387,
TLJ4,Kent,nominal_gva_mn_gbp,2026,65141.04620696107,forecast,61107.67749098503,69174.41492293692,
TLJ4,Kent,nominal_gva_mn_gbp,2027,68279.19923749963,forecast,63598.41132766814,72959.98714733089,
TLJ4,Kent,nominal_gva_mn_gbp,2028,71540.1492210531,forecast,66272.51794690827,76807.78049519773,
TLJ4,Kent,nominal_gva_mn_gbp,2029,74909.98660668546,forecast,69095.18170115711,80724.79151221357,
TLJ4,Kent,nominal_gva_mn_gbp,2030,78414.0088230347,forecast,72076.7815308519,84751.2361152173,
TLJ4,Kent,nominal_gva_mn_gbp,2031,82058.36917849991,forecast,75214.44849795413,88902.28985904546,
TLJ4,Kent,nominal_gva_mn_gbp,2032,85849.2554396054,forecast,78507.97991464323,93190.53096456731,
TLJ4,Kent,nominal_gva_mn_gbp,2033,89792.85950288961,forecast,81958.8147631473,97626.90424263175,
TLJ4,Kent,nominal_gva_mn_gbp,2034,91292.85361843345,forecast,83197.72261000522,99387.98462686148,
TLJ4,Kent,nominal_gva_mn_gbp,2035,95141.31262758987,forecast,86593.02809263249,103689.59716254703,
TLJ4,Kent,nominal_gva_mn_gbp,2036,99129.77752218611,forecast,90127.03903544268,108132.51600892929,
TLJ4,Kent,nominal_gva_mn_gbp,2037,103261.8851887928,forecast,93801.56614170405,112722.20423588132,
TLJ4,Kent,nominal_gva_mn_gbp,2038,107540.41775107537,forecast,97617.94667788224,117462.88882426829,
TLJ4,Kent,nominal_gva_mn_gbp,2039,112008.534165009,forecast,101614.38121102288,122402.68711899492,
TLJ4,Kent,nominal_gva_mn_gbp,2040,116648.57202725655,forecast,105774.03122407233,127523.11283044054,
TLJ4,Kent,nominal_gva_mn_gbp,2041,121455.04757857138,forecast,110091.28910590858,132818.8060512339,
TLJ4,Kent,nominal_gva_mn_gbp,2042,126435.17610027974,forecast,114572.18417721662,138298.1680233426,
TLJ4,Kent,nominal_gva_mn_gbp,2043,131596.18006694393,forecast,119222.84244679377,143969.51768709382,
TLJ4,Kent,nominal_gva_mn_gbp,2044,136945.3537698722,forecast,124049.52997207303,149841.17756767108,
TLJ4,Kent,nominal_gva_mn_gbp,2045,142490.11073173297,forecast,129058.68375990825,155921.5377035574,
TLJ4,Kent,nominal_gva_mn_gbp,2046,148238.01945272146,forecast,134256.93451055823,162219.10439488437,
TLJ4,Kent,nominal_gva_mn_gbp,2047,154196.83117990015,forecast,139651.12401219757,168742.53834760247,
