region_code,region,year,metric,value,ci_lower,ci_upper,formula,method,data_type
E12000006,East,2026,productivity_gbp_per_job,73830.36991438208,63952.98742679197,83582.65184651267,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2026,income_per_worker_gbp,60582.93861493823,56947.734167622686,64202.079636512484,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2027,productivity_gbp_per_job,74778.1930408734,63494.53242209883,86185.15175542704,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2027,income_per_worker_gbp,62410.63550191074,58135.60556694407,66847.11404071137,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2028,productivity_gbp_per_job,75736.11493799624,63113.94032968766,88762.11018677386,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2028,income_per_worker_gbp,64302.10223993825,59233.69740886105,69300.19375048752,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2029,productivity_gbp_per_job,76507.96746519397,62378.90485097672,90768.61751281137,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2029,income_per_worker_gbp,66170.49133702769,60517.931780599996,71817.78386041612,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2030,productivity_gbp_per_job,77251.83390712972,61646.15535697118,92526.65600763036,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2030,income_per_worker_gbp,68236.54915605126,62062.09388057232,74448.17237671927,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2031,productivity_gbp_per_job,78419.62305708404,61422.30743594152,95458.9526148991,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2031,income_per_worker_gbp,70527.0202711248,63560.54541783656,77565.490336443,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2032,productivity_gbp_per_job,79524.00850192943,61580.08599974146,97277.35957856243,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2032,income_per_worker_gbp,72959.6176666588,65317.955851439656,80759.17094872799,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2033,productivity_gbp_per_job,80738.27759777002,61338.457626560434,100127.38917587111,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2033,income_per_worker_gbp,75612.31192829761,67405.23921352308,83751.74065014368,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2034,productivity_gbp_per_job,81789.53001752803,60867.93647326419,102434.22665916973,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2034,income_per_worker_gbp,78135.61727509089,69200.14764389115,87399.47834877133,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2035,productivity_gbp_per_job,82791.02715262654,60455.802739181825,105019.23060161821,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2035,income_per_worker_gbp,80642.43172394202,70868.96445927296,90402.5267022405,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2036,productivity_gbp_per_job,84042.30638799965,61400.2742663743,107025.40495400601,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2036,income_per_worker_gbp,83198.14071615649,72731.35349070297,93485.21333867549,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2037,productivity_gbp_per_job,84900.94395326712,60908.29720434143,109079.49786259438,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2037,income_per_worker_gbp,85768.85150153782,74748.05349466976,96816.06015279534,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2038,productivity_gbp_per_job,86237.03920434891,60919.235105239444,111503.56666200644,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2038,income_per_worker_gbp,88490.49361618113,76750.00943697803,100421.17274896067,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2039,productivity_gbp_per_job,87327.52726726524,60540.62043946717,114338.64663666379,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2039,income_per_worker_gbp,91621.644311068,79334.00477964275,104277.12579956977,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2040,productivity_gbp_per_job,88764.04528295234,60502.29038448285,116146.19790353552,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2040,income_per_worker_gbp,94659.52617571986,80935.30424810175,108039.70248496144,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2041,productivity_gbp_per_job,90218.18850230776,60751.20048070406,119715.00879202562,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2041,income_per_worker_gbp,97782.7402298558,83330.78122739194,112131.3229430623,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2042,productivity_gbp_per_job,91752.63563128083,60579.87791901478,122468.21889822873,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2042,income_per_worker_gbp,100864.90612983023,85472.06419913452,116029.43372996688,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2043,productivity_gbp_per_job,92857.10579690606,61278.87884486169,124608.11656510724,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2043,income_per_worker_gbp,104132.92036011379,88010.87205013179,120242.30865603876,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2044,productivity_gbp_per_job,94312.27790410932,61417.22519112083,127254.33805847917,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2044,income_per_worker_gbp,107291.27174206993,90081.6826880656,124485.03102801024,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2045,productivity_gbp_per_job,95653.05800545988,60502.97100903102,129870.88633077622,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2045,income_per_worker_gbp,110686.0892214666,92908.63723574272,128788.00859862618,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2046,productivity_gbp_per_job,97220.57049943537,61244.1903769382,133034.5160013766,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2046,income_per_worker_gbp,114245.81311841881,95100.87580509296,133357.79116454496,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2047,productivity_gbp_per_job,98275.38681936801,59454.94281759091,136033.73722729553,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2047,income_per_worker_gbp,118111.273933123,98215.67597692243,138456.5389648497,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2048,productivity_gbp_per_job,99931.65823221761,62152.011761674956,137811.02184806505,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2048,income_per_worker_gbp,121915.8740747365,101078.51215974605,142803.72936719938,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2049,productivity_gbp_per_job,101739.35256406204,61728.09065037805,141472.47301178542,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2049,income_per_worker_gbp,125732.89903999401,103340.77973266187,147980.22594745352,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2050,productivity_gbp_per_job,103345.2271494161,62223.74171536367,143954.56009632163,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000006,East,2050,income_per_worker_gbp,129616.7881205253,106146.17186207244,153037.6582873777,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2009,productivity_gbp_per_job,74163.05966890395,71864.65969640146,76550.59963332977,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2009,income_per_worker_gbp,41096.19977170214,39512.09078067174,42741.09840772996,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2010,productivity_gbp_per_job,75893.8523326444,73483.15615250613,78319.63499157387,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2010,income_per_worker_gbp,41367.109508802154,39751.03445392909,43001.83804565711,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2011,productivity_gbp_per_job,76908.61645305641,74474.37752370686,79396.7025961005,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2011,income_per_worker_gbp,40811.10249813516,39259.166987721874,42431.51596615543,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2012,productivity_gbp_per_job,77592.52873792067,75126.62043817925,80091.57564272157,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2012,income_per_worker_gbp,42477.52309623844,40833.33945505614,44156.71862708328,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2013,productivity_gbp_per_job,79512.627828483,77006.06804808091,82104.10593060091,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2013,income_per_worker_gbp,44188.392988361906,42478.15002460304,45921.19528423797,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2014,productivity_gbp_per_job,81685.99544166714,79073.17102534433,84290.30500491567,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2014,income_per_worker_gbp,44922.563030558355,43182.95491045609,46721.02775232312,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2015,productivity_gbp_per_job,81364.13563294346,78834.1235217041,83953.44660072781,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2015,income_per_worker_gbp,46876.70073327833,45117.197031187265,48725.11894750661,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2016,productivity_gbp_per_job,84834.96452419895,82156.14436714663,87557.6012231047,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2016,income_per_worker_gbp,47218.46779867643,45385.53490600254,49078.665095839366,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2017,productivity_gbp_per_job,85859.1835074789,83162.62022147296,88679.72505812897,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2017,income_per_worker_gbp,47103.9410960217,45320.717279170814,48969.50004309505,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2018,productivity_gbp_per_job,88930.42579802735,86182.16130233802,91765.56294640717,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2018,income_per_worker_gbp,49966.85023836216,48064.89546022679,51943.548397127575,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2019,productivity_gbp_per_job,89920.03084722682,87067.95975578643,92789.6897689674,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2019,income_per_worker_gbp,50138.81245937353,48194.351611374994,52117.65912372115,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2020,productivity_gbp_per_job,85119.91316040486,82520.20152932269,87820.59726853097,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2020,income_per_worker_gbp,50506.57680292607,48578.08700943801,52514.84349036086,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2021,productivity_gbp_per_job,87921.76762666409,85237.19648818657,90727.79756108622,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2021,income_per_worker_gbp,50752.87469069563,48821.27614846395,52733.15355249232,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2022,productivity_gbp_per_job,94327.66349026666,91389.97756987256,97357.86865983483,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2022,income_per_worker_gbp,51385.93471152998,49413.65100390825,53392.494188968834,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2023,productivity_gbp_per_job,101706.34956991796,98490.16833739786,104949.82751580256,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2023,income_per_worker_gbp,55763.95860295315,53570.221578278564,58011.761781054534,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2024,productivity_gbp_per_job,107758.11358946883,101971.90519559632,113401.23794452306,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2024,income_per_worker_gbp,58980.402474530194,55969.1881464728,61991.154280011084,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2025,productivity_gbp_per_job,109615.41679672673,96935.88001785109,122412.9987888498,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2025,income_per_worker_gbp,60444.30417542862,54459.79825152035,66383.42165316555,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000007,London,2026,productivity_gbp_per_job,111383.75832944579,95373.13083442413,126937.97968313351,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2026,income_per_worker_gbp,62249.28673271385,54777.430925461165,69875.2586983934,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2027,productivity_gbp_per_job,112991.28607238851,94468.04632603728,130912.96866928533,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2027,income_per_worker_gbp,64237.346708868885,55319.03622148034,73074.12511611498,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2028,productivity_gbp_per_job,114536.82188075743,92785.64368561926,135691.85641720533,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2028,income_per_worker_gbp,66241.23125093227,55951.06285984009,76488.15274981364,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2029,productivity_gbp_per_job,116090.27356075968,92302.80839710524,139052.42610294375,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2029,income_per_worker_gbp,68380.22250794714,56515.502789223545,80019.84065732145,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2030,productivity_gbp_per_job,117535.82071341507,91432.94345056497,143061.7129950044,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2030,income_per_worker_gbp,70676.87663950135,57622.555028051866,83563.9247566712,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2031,productivity_gbp_per_job,119373.33207975984,91505.00301971819,147136.2265756571,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2031,income_per_worker_gbp,73145.28881296095,58855.43785930229,87621.11318951883,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2032,productivity_gbp_per_job,121489.5518251249,91685.71860494874,151503.31009279034,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2032,income_per_worker_gbp,75745.37594611054,59838.50911256754,91467.6991437708,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2033,productivity_gbp_per_job,123395.81346179171,91172.60200433893,155520.72625066375,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2033,income_per_worker_gbp,78654.99363763719,61689.92865076054,95810.87111122094,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2034,productivity_gbp_per_job,125901.97669046793,91427.4523268133,159116.04099836922,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2034,income_per_worker_gbp,81566.3523284219,62616.61649620221,100384.42051858867,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2035,productivity_gbp_per_job,127319.72386141367,90128.6583466898,164939.9336819672,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2035,income_per_worker_gbp,84113.88680388189,63566.279489878485,104320.24462447023,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2036,productivity_gbp_per_job,129412.03600109444,91037.59280794022,167080.67214649927,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2036,income_per_worker_gbp,86979.7142656546,64573.85125895548,109100.56141453491,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2037,productivity_gbp_per_job,130936.04878215284,90144.99327138766,171273.01327253025,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2037,income_per_worker_gbp,89929.98594505091,66551.59748206798,113035.43293603169,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2038,productivity_gbp_per_job,133601.371027854,90657.06497412702,176380.25231947936,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2038,income_per_worker_gbp,93203.94641472845,67840.5051914348,118713.87387372302,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2039,productivity_gbp_per_job,135746.36694969234,90336.19339455962,179380.69019626928,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2039,income_per_worker_gbp,96314.8773756071,69364.41082909216,123096.94421063381,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2040,productivity_gbp_per_job,137887.78988211346,89988.06147521196,184930.07111095777,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2040,income_per_worker_gbp,99947.33104918008,71282.08522224416,129030.80008306124,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2041,productivity_gbp_per_job,141026.4493064079,90610.57918632028,190604.39332463697,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2041,income_per_worker_gbp,103018.62352678178,72091.11347430137,133226.7378412232,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2042,productivity_gbp_per_job,143416.51023873812,91485.62822093941,195031.42068843386,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2042,income_per_worker_gbp,106698.6530961792,73721.92001898141,139685.8067192907,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2043,productivity_gbp_per_job,145221.9395809174,91796.04403400446,198045.45620290696,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2043,income_per_worker_gbp,110422.08049363461,75805.22152589992,144770.19921985627,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2044,productivity_gbp_per_job,147663.0161855022,91946.19982747638,203377.80366203623,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2044,income_per_worker_gbp,113736.50929855647,76746.38741802778,150249.1130644419,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2045,productivity_gbp_per_job,149873.48898118117,92093.0025336202,207983.34163950753,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2045,income_per_worker_gbp,117819.5371226821,78654.19449679792,156179.38816420286,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2046,productivity_gbp_per_job,153808.08439757617,92148.76393369709,215003.6434908066,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2046,income_per_worker_gbp,121473.11320498919,80920.08447675679,162575.25043109784,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2047,productivity_gbp_per_job,155339.24218791822,91592.10840759147,218939.85481101787,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2047,income_per_worker_gbp,125991.82667647325,82448.61586437795,168737.69417259263,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2048,productivity_gbp_per_job,158851.14445413096,93072.1453980637,224402.9864224429,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2048,income_per_worker_gbp,130690.98221494527,84918.913669326,177414.6723581298,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2049,productivity_gbp_per_job,160713.23405871954,92167.96683442322,228975.55670983475,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2049,income_per_worker_gbp,134796.88227657255,86983.87475024312,182741.72186724943,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2050,productivity_gbp_per_job,163875.13040935143,92226.38327052846,237189.50380308848,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000007,London,2050,income_per_worker_gbp,139671.33953348416,88952.33642285502,191109.91810887062,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,forecast
E12000008,South East,2009,productivity_gbp_per_job,55893.50953517734,54176.638146026766,57674.120414200814,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2009,income_per_worker_gbp,42028.043396781795,40409.06357815318,43707.099986208304,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2010,productivity_gbp_per_job,56531.87538439245,54791.83546219845,58365.98156373981,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2010,income_per_worker_gbp,41942.68778173662,40332.42843222283,43581.81489908916,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2011,productivity_gbp_per_job,58506.51533114195,56677.84502576619,60372.76659809197,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2011,income_per_worker_gbp,43019.97818561794,41365.34004372322,44720.73698386778,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2012,productivity_gbp_per_job,60215.641155317535,58297.95920898848,62135.23547134097,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2012,income_per_worker_gbp,44614.68964844003,42891.91987254867,46356.58584904742,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2013,productivity_gbp_per_job,61635.952136849686,59732.00002352909,63575.45245049061,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2013,income_per_worker_gbp,46296.335794776234,44573.08367072539,48116.377608060735,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2014,productivity_gbp_per_job,62799.89929744097,60839.09254582266,64827.206625390245,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2014,income_per_worker_gbp,46839.307383288804,45083.81594640844,48657.173211019566,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2015,productivity_gbp_per_job,62635.193234799575,60685.50734976244,64631.49302130708,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2015,income_per_worker_gbp,47992.68321729892,46128.43881327296,49894.94132079666,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2016,productivity_gbp_per_job,62942.65209159237,60967.656406378286,64952.65110722739,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2016,income_per_worker_gbp,48214.712413175715,46352.46876191016,50092.14977038165,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2017,productivity_gbp_per_job,65961.23846697422,63881.09410794159,68032.26765087502,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2017,income_per_worker_gbp,50217.32069905063,48326.50569983832,52170.28023726496,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2018,productivity_gbp_per_job,67601.77158115518,65515.50492409434,69811.38157719072,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2018,income_per_worker_gbp,51752.57511763894,49783.71595210152,53781.52696781403,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2019,productivity_gbp_per_job,70310.01400361514,68107.5286542618,72549.51575293572,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2019,income_per_worker_gbp,52802.01321163287,50772.25998507598,54901.73535007536,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2020,productivity_gbp_per_job,70996.39943140576,68789.90616237024,73273.67733280183,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2020,income_per_worker_gbp,53598.92782756744,51542.07243100146,55689.68591877774,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2021,productivity_gbp_per_job,73147.57798192442,70883.21287471813,75477.22633827195,nominal_gva_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
E12000008,South East,2021,income_per_worker_gbp,55294.193779086076,53208.4973361803,57485.47746161137,gdhi_total_mn_gbp / emp_total_jobs * 1e6,derived_monte_carlo,historical
