region_code,region_name,region_level,metric_id,period,value,unit,freq,source,vintage,metric,year,data_type,ci_lower,ci_upper,method
E12000004,East Midlands,,gdhi_total_mn_gbp,2035,167535.48958548863,,,,,gdhi_total_mn_gbp,2035,forecast,155678.0465475727,180296.07188109303,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2036,174209.41366428862,,,,,gdhi_total_mn_gbp,2036,forecast,161405.2777142249,188029.29023788997,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2037,181162.5007406029,,,,,gdhi_total_mn_gbp,2037,forecast,167370.39863492092,196091.13643911263,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2038,188406.98253001785,,,,,gdhi_total_mn_gbp,2038,forecast,173582.58823004857,204497.41778836705,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2039,195955.65084852677,,,,,gdhi_total_mn_gbp,2039,forecast,180051.59033915692,213264.52616796995,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2040,203821.88435797204,,,,,gdhi_total_mn_gbp,2040,forecast,186787.70544128452,222409.5019802757,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2041,212019.67664059563,,,,,gdhi_total_mn_gbp,2041,forecast,193801.79117796168,231950.09194473596,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2042,220563.66567130893,,,,,gdhi_total_mn_gbp,2042,forecast,201105.26930905235,241904.8032978375,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2043,229469.16475997405,,,,,gdhi_total_mn_gbp,2043,forecast,208710.13756905505,252292.95610146355,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2044,238752.19503983937,,,,,gdhi_total_mn_gbp,2044,forecast,216628.98541461275,263134.7348428119,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2045,248429.5195823955,,,,,gdhi_total_mn_gbp,2045,forecast,224875.01299039944,274451.24017658073,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2046,258518.67922321364,,,,,gdhi_total_mn_gbp,2046,forecast,233462.05286264335,286264.54144406575,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2047,269038.0301878922,,,,,gdhi_total_mn_gbp,2047,forecast,242404.59421979781,298597.7304611245,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2048,280006.7836120682,,,,,gdhi_total_mn_gbp,2048,forecast,251717.80934398517,311474.9769716639,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2049,291445.0470544993,,,,,gdhi_total_mn_gbp,2049,forecast,261417.5822305784,324921.58609928313,Ensemble(2)
E12000004,East Midlands,,gdhi_total_mn_gbp,2050,303373.8681076393,,,,,gdhi_total_mn_gbp,2050,forecast,271520.53928680375,338964.05808687216,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2024,140300.73572919832,,,,,nominal_gva_mn_gbp,2024,forecast,135172.72165439604,145623.29000434172,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2025,145597.05427836138,,,,,nominal_gva_mn_gbp,2025,forecast,138790.29141781208,152737.64467228044,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2026,147014.362511416,,,,,nominal_gva_mn_gbp,2026,forecast,138975.15212089362,155518.61217490758,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2027,149206.77992709016,,,,,nominal_gva_mn_gbp,2027,forecast,140039.15744081824,158974.55813828003,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2028,151164.36612658235,,,,,nominal_gva_mn_gbp,2028,forecast,140968.01925057254,162098.2241783087,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2029,153205.65481658428,,,,,nominal_gva_mn_gbp,2029,forecast,142032.49880132513,165257.76048347235,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2030,155327.00625539068,,,,,nominal_gva_mn_gbp,2030,forecast,143211.12819923533,168467.9059206727,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2031,157509.89312398617,,,,,nominal_gva_mn_gbp,2031,forecast,144475.0672139253,171720.74677213456,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2032,159760.84131693956,,,,,nominal_gva_mn_gbp,2032,forecast,145822.20480807056,175031.82352708324,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2033,162081.37556856786,,,,,nominal_gva_mn_gbp,2033,forecast,147247.92509689467,178409.11706506053,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2034,164472.50854069274,,,,,nominal_gva_mn_gbp,2034,forecast,148748.53584753553,181858.63754245773,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2035,166935.71664477797,,,,,nominal_gva_mn_gbp,2035,forecast,150321.71474228182,185385.94732958535,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2036,169472.39130826082,,,,,nominal_gva_mn_gbp,2036,forecast,151965.7302921015,188995.84373749467,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2037,172083.90029900294,,,,,nominal_gva_mn_gbp,2037,forecast,153679.31629912,192692.61118053723,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2038,174771.60572472768,,,,,nominal_gva_mn_gbp,2038,forecast,155461.56464373233,196480.16689912518,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2039,177536.85020939115,,,,,nominal_gva_mn_gbp,2039,forecast,157311.8265216747,200362.13347207557,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2040,180380.95331454554,,,,,nominal_gva_mn_gbp,2040,forecast,159229.64736567953,204341.89773679938,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2041,183305.20721068943,,,,,nominal_gva_mn_gbp,2041,forecast,161214.7176624359,208422.6519622718,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2042,186310.87134656362,,,,,nominal_gva_mn_gbp,2042,forecast,163266.83442354423,212607.42210427832,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2043,189399.16690762868,,,,,nominal_gva_mn_gbp,2043,forecast,165385.87070162268,216899.08740766344,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2044,192571.27086473172,,,,,nominal_gva_mn_gbp,2044,forecast,167571.75073603072,221300.39341102567,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2045,195828.30958195042,,,,,nominal_gva_mn_gbp,2045,forecast,169824.42915620995,225813.95988942144,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2046,199171.35198008167,,,,,nominal_gva_mn_gbp,2046,forecast,172143.8731523789,230442.28483495922,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2047,202601.4022344556,,,,,nominal_gva_mn_gbp,2047,forecast,174530.04681650488,235187.7452397841,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2048,206119.39198880893,,,,,nominal_gva_mn_gbp,2048,forecast,176982.8970717565,240052.59523247046,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2049,209726.1720683812,,,,,nominal_gva_mn_gbp,2049,forecast,179502.34075882015,245038.9619684938,Ensemble(2)
E12000004,East Midlands (England),,nominal_gva_mn_gbp,2050,211675.73814382782,,,,,nominal_gva_mn_gbp,2050,forecast,180597.94352894922,248101.48578215693,Ensemble(2)
E12000004,East Midlands,,population_total,2025,5068315.837953104,,,,,population_total,2025,forecast,5026390.139720342,5078395.321632168,Ensemble(2)
E12000004,East Midlands,,population_total,2026,5098345.613748778,,,,,population_total,2026,forecast,5068067.062242432,5128805.0607859,Ensemble(2)
E12000004,East Midlands,,population_total,2027,5144807.471533868,,,,,population_total,2027,forecast,5110929.552563119,5178909.951102057,Ensemble(2)
E12000004,East Midlands,,population_total,2028,5191715.852562887,,,,,population_total,2028,forecast,5154601.8847972695,5229097.046902754,Ensemble(2)
E12000004,East Midlands,,population_total,2029,5239075.265284954,,,,,population_total,2029,forecast,5198942.650185248,5279517.679300161,Ensemble(2)
E12000004,East Midlands,,population_total,2030,5286890.265814339,,,,,population_total,2030,forecast,5243882.18380158,5330251.081747041,Ensemble(2)
E12000004,East Midlands,,population_total,2031,5335165.458456503,,,,,population_total,2031,forecast,5289381.321807811,5381345.896116824,Ensemble(2)
E12000004,East Midlands,,population_total,2032,5383905.496240397,,,,,population_total,2032,forecast,5335416.378987035,5432835.290345375,Ensemble(2)
E12000004,East Midlands,,population_total,2033,5433115.08145663,,,,,population_total,2033,forecast,5381972.47350023,5484743.675984228,Ensemble(2)
E12000004,East Midlands,,population_total,2034,5482798.966202088,,,,,population_total,2034,forecast,5429040.150528818,5537090.106224131,Ensemble(2)
E12000004,East Midlands,,population_total,2035,5532961.952930574,,,,,population_total,2035,forecast,5476613.509653535,5589890.160884114,Ensemble(2)
E12000004,East Midlands,,population_total,2036,5583608.895009959,,,,,population_total,2036,forecast,5524689.091739678,5643157.06725446,Ensemble(2)
E12000004,East Midlands,,population_total,2037,5634744.697285739,,,,,population_total,2037,forecast,5573265.1804797705,5696902.4037820045,Ensemble(2)
E12000004,East Midlands,,population_total,2038,5686374.316650966,,,,,population_total,2038,forecast,5622341.344628662,5751136.561631755,Ensemble(2)
E12000004,East Midlands,,population_total,2039,5738502.7626228705,,,,,population_total,2039,forecast,5671918.127059449,5805869.058568843,Ensemble(2)
E12000004,East Midlands,,population_total,2040,5791135.09792609,,,,,population_total,2040,forecast,5721996.8271334665,5861108.758991131,Ensemble(2)
E12000004,East Midlands,,population_total,2041,5844276.439082678,,,,,population_total,2041,forecast,5772579.344463704,5916864.032224072,Ensemble(2)
E12000004,East Midlands,,population_total,2042,5897931.957008775,,,,,population_total,2042,forecast,5823668.064281641,5973142.868986007,Ensemble(2)
E12000004,East Midlands,,population_total,2043,5952106.877618412,,,,,population_total,2043,forecast,5875265.771725778,6029952.968780504,Ensemble(2)
E12000004,East Midlands,,population_total,2044,6006806.4824339915,,,,,population_total,2044,forecast,5927375.586689915,6087301.806626449,Ensemble(2)
E12000004,East Midlands,,population_total,2045,6062036.109204181,,,,,population_total,2045,forecast,5980000.913577192,6145196.6848133495,Ensemble(2)
E12000004,East Midlands,,population_total,2046,6117801.152528601,,,,,population_total,2046,forecast,6033145.402051235,6203644.773612641,Ensemble(2)
E12000004,East Midlands,,population_total,2047,6174107.064490006,,,,,population_total,2047,forecast,6086812.916029223,6262653.14371663,Ensemble(2)
E12000004,East Midlands,,population_total,2048,6230959.355293613,,,,,population_total,2048,forecast,6141007.508938967,6322228.792393887,Ensemble(2)
E12000004,East Midlands,,population_total,2049,6288363.593913955,,,,,population_total,2049,forecast,6195733.403798882,6382378.66481096,Ensemble(2)
E12000004,East Midlands,,population_total,2050,6346325.408749176,,,,,population_total,2050,forecast,6250994.977053734,6443109.671593185,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2024,162793.97121860975,,,,,chained_gva_mn_gbp,2024,forecast,155058.27890242546,170915.58898188567,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2025,164957.6897158936,,,,,chained_gva_mn_gbp,2025,forecast,154796.76505841324,175785.58173445566,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2026,167150.16651239694,,,,,chained_gva_mn_gbp,2026,forecast,155039.73759065304,180206.5625194041,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2027,169371.7838388843,,,,,chained_gva_mn_gbp,2027,forecast,155544.4157906696,184428.35774556003,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2028,171622.92900640424,,,,,chained_gva_mn_gbp,2028,forecast,156218.1518634101,188546.78159610287,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2029,173903.9944738132,,,,,chained_gva_mn_gbp,2029,forecast,157014.13457085352,192610.680411711,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2030,176215.37791619627,,,,,chained_gva_mn_gbp,2030,forecast,157904.98045335698,196649.01844764984,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2031,178557.4822941964,,,,,chained_gva_mn_gbp,2031,forecast,158873.1315795463,200680.72030970737,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2032,180930.71592426478,,,,,chained_gva_mn_gbp,2032,forecast,159906.59604858162,204719.0345726665,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2033,183335.4925498465,,,,,chained_gva_mn_gbp,2033,forecast,160996.79702512018,208773.73618339913,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2034,185772.23141351083,,,,,chained_gva_mn_gbp,2034,forecast,162137.38156003284,212852.34553746023,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2035,188241.35733004328,,,,,chained_gva_mn_gbp,2035,forecast,163323.51349907633,216960.8518105845,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2036,190743.30076050287,,,,,chained_gva_mn_gbp,2036,forecast,164551.43031455518,221104.16612886434,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2037,193278.49788727026,,,,,chained_gva_mn_gbp,2037,forecast,165818.15292492375,225286.418203399,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2038,195847.39069008958,,,,,chained_gva_mn_gbp,2038,forecast,167121.2887125139,229511.15764849004,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2039,198450.42702312316,,,,,chained_gva_mn_gbp,2039,forecast,168458.89369952655,233781.49482511185,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2040,201088.06069302853,,,,,chained_gva_mn_gbp,2040,forecast,169829.3735990257,238100.20196362102,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2041,203760.75153807315,,,,,chained_gva_mn_gbp,2041,forecast,171231.41117996222,242469.7874137414,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2042,206468.96550830232,,,,,chained_gva_mn_gbp,2042,forecast,172663.9119061757,246892.55124274644,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2043,209213.1747467726,,,,,chained_gva_mn_gbp,2043,forecast,174125.96255337665,251370.62759498763,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2044,211993.8576718615,,,,,chained_gva_mn_gbp,2044,forecast,175616.79922687818,255906.01746782768,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2045,214811.49906067684,,,,,chained_gva_mn_gbp,2045,forecast,177135.78230952795,260500.61442731557,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2046,217666.59013356862,,,,,chained_gva_mn_gbp,2046,forecast,178682.37659949757,265156.2250404284,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2047,220559.62863976852,,,,,chained_gva_mn_gbp,2047,forecast,180256.13539005283,269874.58529745607,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2048,223491.11894416725,,,,,chained_gva_mn_gbp,2048,forecast,181856.68758207816,274657.3739520717,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2049,226461.5721152415,,,,,chained_gva_mn_gbp,2049,forecast,183483.72715722705,279506.22346449766,Ensemble(2)
E12000005,West Midlands (England),,chained_gva_mn_gbp,2050,229471.50601415552,,,,,chained_gva_mn_gbp,2050,forecast,185137.00450820426,284422.7290610145,Ensemble(2)
E12000005,West Midlands,,emp_total_jobs,2025,2741488.166663027,,,,,emp_total_jobs,2025,forecast,2705496.239576023,2777958.9038095265,Linear
E12000005,West Midlands,,emp_total_jobs,2026,2771363.551781428,,,,,emp_total_jobs,2026,forecast,2731846.9000945673,2811451.818869022,Linear
E12000005,West Midlands,,emp_total_jobs,2027,2801564.504103374,,,,,emp_total_jobs,2027,forecast,2758391.9934177846,2845412.722115313,Linear
E12000005,West Midlands,,emp_total_jobs,2028,2832094.5714995824,,,,,emp_total_jobs,2028,forecast,2785145.3772600833,2879835.1882830304,Linear
E12000005,West Midlands,,emp_total_jobs,2029,2862957.3405037145,,,,,emp_total_jobs,2029,forecast,2812118.069689728,2914715.716203359,Linear
E12000005,West Midlands,,emp_total_jobs,2030,2894156.4367337055,,,,,emp_total_jobs,2030,forecast,2839319.056711767,2950052.9221917037,Linear
E12000005,West Midlands,,emp_total_jobs,2031,2925695.5253176857,,,,,emp_total_jobs,2031,forecast,2866755.8524412625,2985846.9808563194,Linear
E12000005,West Midlands,,emp_total_jobs,2032,2957578.3113245424,,,,,emp_total_jobs,2032,forecast,2894434.8917781464,3022099.2334167166,Linear
E12000005,West Midlands,,emp_total_jobs,2033,2989808.540199177,,,,,emp_total_jobs,2033,forecast,2922361.809084582,3058811.910031093,Linear
E12000005,West Midlands,,emp_total_jobs,2034,3022389.998202498,,,,,emp_total_jobs,2034,forecast,2950541.638550824,3095987.9304469423,Linear
E12000005,West Midlands,,emp_total_jobs,2035,3055326.512856226,,,,,emp_total_jobs,2035,forecast,2978978.960151441,3133630.7590731103,Linear
E12000005,West Midlands,,emp_total_jobs,2036,3088621.9533925042,,,,,emp_total_jobs,2036,forecast,3007678.007334749,3171744.2983305333,Linear
E12000005,West Midlands,,emp_total_jobs,2037,3122280.231208478,,,,,emp_total_jobs,2037,forecast,3036642.7474627537,3210332.809264663,Linear
E12000005,West Midlands,,emp_total_jobs,2038,3156305.300325761,,,,,emp_total_jobs,2038,forecast,3065876.9426075527,3249400.8518135464,Linear
E12000005,West Midlands,,emp_total_jobs,2039,3190701.157854944,,,,,emp_total_jobs,2039,forecast,3095384.1960179834,3288953.239418082,Linear
E12000005,West Midlands,,emp_total_jobs,2040,3225471.8444651556,,,,,emp_total_jobs,2040,forecast,3125167.988012983,3328995.004218069,Linear
E12000005,West Midlands,,emp_total_jobs,2041,3260621.444858744,,,,,emp_total_jobs,2041,forecast,3155231.7039881703,3369531.3701477,Linear
E12000005,West Midlands,,emp_total_jobs,2042,3296154.0882511255,,,,,emp_total_jobs,2042,forecast,3185578.656478696,3410567.731987586,Linear
E12000005,West Midlands,,emp_total_jobs,2043,3332073.9488558704,,,,,emp_total_jobs,2043,forecast,3216212.102698777,3452109.6389530655,Linear
E12000005,West Midlands,,emp_total_jobs,2044,3368385.2463750676,,,,,emp_total_jobs,2044,forecast,3247135.2586071724,3494162.7817696733,Linear
E12000005,West Midlands,,emp_total_jobs,2045,3405092.2464950373,,,,,emp_total_jobs,2045,forecast,3278351.310280987,3536732.982453563,Linear
E12000005,West Midlands,,emp_total_jobs,2046,3442199.2613874497,,,,,emp_total_jobs,2046,forecast,3309863.4231871474,3579826.186207668,Linear
E12000005,West Midlands,,emp_total_jobs,2047,3479710.6502158754,,,,,emp_total_jobs,2047,forecast,3341674.7497987486,3623448.4549865345,Linear
E12000005,West Midlands,,emp_total_jobs,2048,3517630.8196479175,,,,,emp_total_jobs,2048,forecast,3373788.4358992674,3667605.962387123,Linear
E12000005,West Midlands,,emp_total_jobs,2049,3555964.224372861,,,,,emp_total_jobs,2049,forecast,3406207.6258389046,3712304.989601277,Linear
E12000005,West Midlands,,emp_total_jobs,2050,3594715.367624997,,,,,emp_total_jobs,2050,forecast,3438935.4669491164,3757551.92222411,Linear
E12000005,West Midlands,,gdhi_per_head_gbp,2024,21374.56871905495,,,,,gdhi_per_head_gbp,2024,forecast,20949.748226384716,21799.389211725185,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2025,22528.79178951996,,,,,gdhi_per_head_gbp,2025,forecast,21993.32436694509,23064.259212094832,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2026,23763.50670905015,,,,,gdhi_per_head_gbp,2026,forecast,23140.66780147318,24386.34561662712,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2027,25085.460333599225,,,,,gdhi_per_head_gbp,2027,forecast,24387.249725010286,25783.670942188164,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2028,26501.96504303155,,,,,gdhi_per_head_gbp,2028,forecast,25736.023987640037,27267.90609842306,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2029,28020.946143541245,,,,,gdhi_per_head_gbp,2029,forecast,27192.685973800057,28849.206313282433,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2030,29650.99324335927,,,,,gdhi_per_head_gbp,2030,forecast,28764.504029158023,30537.482457560516,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2031,31401.415934790795,,,,,gdhi_per_head_gbp,2031,forecast,30459.92910442579,32342.9027651558,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2032,33282.30414354123,,,,,gdhi_per_head_gbp,2032,forecast,32288.456210293974,34276.15207678848,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2033,35304.59353654451,,,,,gdhi_per_head_gbp,2033,forecast,34260.58888580017,36348.59818728886,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2034,37480.13641229941,,,,,gdhi_per_head_gbp,2034,forecast,36387.85392080505,38572.41890379378,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2035,39821.77853325935,,,,,gdhi_per_head_gbp,2035,forecast,38682.84469149407,40960.71237502463,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2036,42343.44239834106,,,,,gdhi_per_head_gbp,2036,forecast,41159.283343497045,43527.60145318508,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2037,45060.21749536511,,,,,gdhi_per_head_gbp,2037,forecast,43832.097173916365,46288.33781681385,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2038,47988.458118488634,,,,,gdhi_per_head_gbp,2038,forecast,46717.506991950075,49259.40924502719,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2039,51145.88938473076,,,,,gdhi_per_head_gbp,2039,forecast,49833.12649006199,52458.65227939954,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2040,54551.72213684162,,,,,gdhi_per_head_gbp,2040,forecast,53198.07235538117,55905.37191830208,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2041,58226.77747737141,,,,,gdhi_per_head_gbp,2041,forecast,56833.08527142859,59620.46968331424,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2042,62172.423008410726,,,,,gdhi_per_head_gbp,2042,forecast,60760.66223566304,63626.58124679755,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2043,66385.43897159632,,,,,gdhi_per_head_gbp,2043,forecast,65005.20081559852,67948.22474779592,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2044,70883.94330160422,,,,,gdhi_per_head_gbp,2044,forecast,69593.15612095967,72611.96091539018,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2045,75687.28166631299,,,,,gdhi_per_head_gbp,2045,forecast,74553.21140135362,77646.56614559685,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2046,80816.11066220341,,,,,gdhi_per_head_gbp,2046,forecast,79916.46329982729,83083.21972930852,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2047,86292.4866473629,,,,,gdhi_per_head_gbp,2047,forecast,85716.62290953349,88955.70649865945,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2048,92139.960594118,,,,,gdhi_per_head_gbp,2048,forecast,91990.23389811548,95300.63624420718,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2049,98383.67936920575,,,,,gdhi_per_head_gbp,2049,forecast,98776.90908545666,102157.68135364172,Ensemble(2)
E12000005,West Midlands,,gdhi_per_head_gbp,2050,105050.49387703545,,,,,gdhi_per_head_gbp,2050,forecast,106119.58698741303,109569.83423350695,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2024,132904.2488823298,,,,,gdhi_total_mn_gbp,2024,forecast,130048.02157947369,135823.20712339244,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2025,141575.4624460922,,,,,gdhi_total_mn_gbp,2025,forecast,137644.6853390562,145618.4924063866,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2026,150867.7644554773,,,,,gdhi_total_mn_gbp,2026,forecast,145942.67598248305,155959.05857259536,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2027,160829.42799018417,,,,,gdhi_total_mn_gbp,2027,forecast,154910.0383269522,166975.0081208875,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2028,171512.76133273376,,,,,gdhi_total_mn_gbp,2028,forecast,164565.48297681654,178753.3252287387,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2029,182974.46820363714,,,,,gdhi_total_mn_gbp,2029,forecast,174945.55179327293,191371.86210922108,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2030,195276.04214752576,,,,,gdhi_total_mn_gbp,2030,forecast,186096.74435348582,204908.1125480097,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2031,208484.19849226277,,,,,gdhi_total_mn_gbp,2031,forecast,198072.95956851283,219442.67968554577,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2032,222671.34766404092,,,,,gdhi_total_mn_gbp,2032,forecast,210934.62526305203,235061.1190964351,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2033,237916.1140424387,,,,,gdhi_total_mn_gbp,2033,forecast,224748.5090377927,251855.18499496038,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2034,254303.90498496016,,,,,gdhi_total_mn_gbp,2034,forecast,239587.86007641605,269923.8436787788,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2035,271927.53514590126,,,,,gdhi_total_mn_gbp,2035,forecast,255532.74129584865,289374.20698240155,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2036,290887.911765315,,,,,gdhi_total_mn_gbp,2036,forecast,272670.49031995586,310322.4595807789,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2037,311294.7872168724,,,,,gdhi_total_mn_gbp,2037,forecast,291096.2815291919,332894.8210514323,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2038,333267.5857858982,,,,,gdhi_total_mn_gbp,2038,forecast,310913.777425521,357228.56881814136,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2039,356936.31240901485,,,,,gdhi_total_mn_gbp,2039,forecast,332235.8658714844,383473.14123342757,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2040,382442.5519538854,,,,,gdhi_total_mn_gbp,2040,forecast,355185.48453402537,411791.3369598554,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2041,409940.5685619154,,,,,gdhi_total_mn_gbp,2041,forecast,379896.5369099634,442360.6256581794,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2042,439598.51563014474,,,,,gdhi_total_mn_gbp,2042,forecast,406514.9064961213,475374.5849319069,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2043,471599.7681840282,,,,,gdhi_total_mn_gbp,2043,forecast,435199.57743069093,511044.4790968327,Ensemble(2)
E12000005,West Midlands,,gdhi_total_mn_gbp,2044,506144.3907052965,,,,,gdhi_total_mn_gbp,2044,forecast,466123.8715093494,549600.9964323344,Ensemble(2)
