region_code,metric,year,value,ci_lower,ci_upper,ci_width
TLD73,income_per_worker_gbp,2033,75757.63221331754,63857.41986593281,92286.20826436179,28428.78839842898
TLD73,income_per_worker_gbp,2034,77898.38751952862,64408.81160203596,96391.41674414744,31982.605142111483
TLD73,income_per_worker_gbp,2035,79852.74816374798,65982.55507235306,99182.78497638096,33200.2299040279
TLD73,income_per_worker_gbp,2036,81299.75391151363,67795.29921994897,102480.33872330264,34685.03950335368
TLD73,income_per_worker_gbp,2037,83396.57624370258,68029.37771905989,105899.0362675138,37869.65854845391
TLD73,income_per_worker_gbp,2038,85363.16288403164,69972.49813910841,110237.58984910807,40265.09170999966
TLD73,income_per_worker_gbp,2039,88273.04474416333,71250.22257175761,114789.38679228857,43539.16422053096
TLD73,income_per_worker_gbp,2040,89920.61407732085,72663.75078342528,118263.01872274422,45599.26793931895
TLD73,income_per_worker_gbp,2041,93168.22185469032,73452.37530835286,122824.66316944345,49372.28786109059
TLD73,income_per_worker_gbp,2042,95396.42477105671,77446.71966813081,123141.54779831784,45694.82813018703
TLD73,income_per_worker_gbp,2043,97569.60272554704,76673.54610079505,130376.35738840519,53702.81128761014
TLD73,income_per_worker_gbp,2044,100160.44925165961,79750.20513135385,133188.76473675304,53438.55960539919
TLD73,income_per_worker_gbp,2045,103394.52430061635,80924.87796892655,140746.91723955292,59822.03927062637
TLD73,income_per_worker_gbp,2046,106776.08330420291,83486.09087746481,145341.40769542864,61855.31681796383
TLD73,income_per_worker_gbp,2047,110875.2652772134,84420.74454874135,158831.00382065674,74410.25927191539
TLD73,income_per_worker_gbp,2048,114408.09227108542,89645.00485572321,156807.01104758226,67162.00619185905
TLD73,income_per_worker_gbp,2049,118260.26927894106,91787.4983179651,163114.55835273702,71327.06003477192
TLD73,income_per_worker_gbp,2050,121186.2442473599,94803.82589563554,165748.4262091813,70944.60031354577
TLD73,nominal_gva_mn_gbp,2024,5592.961918480976,5359.921318374618,5822.617989758089,462.69667138347086
TLD73,nominal_gva_mn_gbp,2025,5633.5093546418875,5338.024516509557,5954.32273511405,616.2982186044937
TLD73,nominal_gva_mn_gbp,2026,5871.388946382969,5495.004922732533,6228.199231596925,733.194308864392
TLD73,nominal_gva_mn_gbp,2027,6113.594752168069,5683.193551720502,6570.223292976829,887.0297412563268
